ID,Country,Villages,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,cdd_126_2050,cdd_126_2100,cdd_245_2050,cdd_245_2100,cdd_370_2050,cdd_370_2100,cdd_585_2050,cdd_585_2100,pH_trend_126_2050,pH_trend_126_2100,pH_trend_245_2050,pH_trend_245_2100,pH_trend_370_2050,pH_trend_370_2100,pH_trend_585_2050,pH_trend_585_2100,r10p_126_2050,r10p_126_2100,r10p_245_2050,r10p_245_2100,r10p_370_2050,r10p_370_2100,r10p_585_2050,r10p_585_2100,tap_trend_126_2050,tap_trend_126_2100,tap_trend_245_2050,tap_trend_245_2100,tap_trend_370_2050,tap_trend_370_2100,tap_trend_585_2050,tap_trend_585_2100,sst_trend_126_2050,sst_trend_126_2100,sst_trend_245_2050,sst_trend_245_2100,sst_trend_370_2050,sst_trend_370_2100,sst_trend_585_2050,sst_trend_585_2100,sst90p_126_2050,sst90p_126_2100,sst90p_245_2050,sst90p_245_2100,sst90p_370_2050,sst90p_370_2100,sst90p_585_2050,sst90p_585_2100,ts_trend_126_2050,ts_trend_126_2100,ts_trend_245_2050,ts_trend_245_2100,ts_trend_370_2050,ts_trend_370_2100,ts_trend_585_2050,ts_trend_585_2100,ts90p_126_2050,ts90p_126_2100,ts90p_245_2050,ts90p_245_2100,ts90p_370_2050,ts90p_370_2100,ts90p_585_2050,ts90p_585_2100,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,hzd.mn.ssp126.2050,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,exp.mn.wioo,hzd.sd.ssp126.2050,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,exp.sd.wioo,wgts.Exposure,wgts.ssp126.2050,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,imp.ssp126.2050,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050
BQ92,Tanzania,Mwandusi,6637803.744203845,6172574.084599667,6400913.550200899,1601365.8873288727,152.48009327041544,0.654069579773687,0.630694852548069,0.42640515780658084,0.5036053509960596,0.4640302401139073,0.09745215335440342,0.4029125256800237,0.39156986815920564,0.39922462007316456,0.385374385135873,0.40350484997500424,0.37808533097406416,0.39691335350752965,0.37516632949743667,0.5138170069833923,0.4951292263727555,0.5613718202496787,0.5473987150639302,0.5744579517421071,0.5597308206149814,0.5568555967214371,0.5843777129928935,0.44871056380264696,0.43638848997058166,0.4501785831398164,0.45008530276518277,0.5128279312266543,0.46382858504624686,0.5221659356171011,0.46352055389077546,0.4953561214096542,0.5789202066552324,0.4336077558340842,0.5890368337002053,0.436738391649449,0.6100295921504799,0.4994372116130564,0.517708759844397,0.5327238619725807,0.4628163982640262,0.5387433799289788,0.520309873106124,0.5489473719177566,0.6127722783086973,0.56007322676731,0.622423825379383,0.5447801560867579,0.5820862381999186,0.5895205189194467,0.5806623242585697,0.5908780727926158,0.5710102522298741,0.5878147042038577,0.5655291554902907,0.51519145693805,0.5182802150167908,0.5357010821278148,0.5043611372255858,0.5435951324268127,0.550188902126552,0.5525373896239191,0.5513499830478406,0.5533174349471858,0.545616013914542,0.5548623313822051,0.5613106268376697,0.544284571737357,0.5534968456419779,0.546430446703058,0.552955045548868,0.20920588571781693,0.20028326593564366,0.19731973825235896,0.26465361154556116,0.3812289283957068,0.654069579773687,0.630694852548069,0.42640515780658084,0.5082196845776811,0.5314379272938747,0.5442421086071585,0.5499761000066162,0.5334732556139521,0.09572662000217236,0.09516279819476045,0.09567458264674834,0.09044721747956858,0.1470723313500958,2.6895580981834812,5.997364467024233,5.940221658239858,6.226964596607007,6.598389356395675,0.600486570617065,0.6305920261108906,0.6499324918343872,0.6864997168824204
BQ92,Tanzania,Ndumbani,6637803.744203845,6172574.084599667,6400913.550200899,1601365.8873288727,152.48009327041544,0.654069579773687,0.630694852548069,0.42640515780658084,0.5036053509960596,0.4640302401139073,0.09745215335440342,0.4029125256800237,0.39156986815920564,0.39922462007316456,0.385374385135873,0.40350484997500424,0.37808533097406416,0.39691335350752965,0.37516632949743667,0.5138170069833923,0.4951292263727555,0.5613718202496787,0.5473987150639302,0.5744579517421071,0.5597308206149814,0.5568555967214371,0.5843777129928935,0.44871056380264696,0.43638848997058166,0.4501785831398164,0.45008530276518277,0.5128279312266543,0.46382858504624686,0.5221659356171011,0.46352055389077546,0.4953561214096542,0.5789202066552324,0.4336077558340842,0.5890368337002053,0.436738391649449,0.6100295921504799,0.4994372116130564,0.517708759844397,0.5327238619725807,0.4628163982640262,0.5387433799289788,0.520309873106124,0.5489473719177566,0.6127722783086973,0.56007322676731,0.622423825379383,0.5447801560867579,0.5820862381999186,0.5895205189194467,0.5806623242585697,0.5908780727926158,0.5710102522298741,0.5878147042038577,0.5655291554902907,0.51519145693805,0.5182802150167908,0.5357010821278148,0.5043611372255858,0.5435951324268127,0.550188902126552,0.5525373896239191,0.5513499830478406,0.5533174349471858,0.545616013914542,0.5548623313822051,0.5613106268376697,0.544284571737357,0.5534968456419779,0.546430446703058,0.552955045548868,0.20920588571781693,0.20028326593564366,0.19731973825235896,0.26465361154556116,0.3812289283957068,0.654069579773687,0.630694852548069,0.42640515780658084,0.5082196845776811,0.5314379272938747,0.5442421086071585,0.5499761000066162,0.5334732556139521,0.09572662000217236,0.09516279819476045,0.09567458264674834,0.09044721747956858,0.1470723313500958,2.6895580981834812,5.997364467024233,5.940221658239858,6.226964596607007,6.598389356395675,0.600486570617065,0.6305920261108906,0.6499324918343872,0.6864997168824204
BR92,Tanzania,Kwale,6581443.974703746,5963905.913712723,6298497.425194585,1459401.072551238,155.53905562530363,0.6658645013362708,0.6418272550352063,0.4337704177367691,0.512293815044408,0.47215540998715,0.09924607198814048,0.4008056389542275,0.38935113427449075,0.3970458552853827,0.3833580480876605,0.40125214151869587,0.3763947755452778,0.3947161487554672,0.37381735026369983,0.5139119849227045,0.49531604718443534,0.5613676365875578,0.5470113168668357,0.574438084120804,0.5600773791979996,0.5568727261767982,0.5844836546391712,0.44800733380272395,0.4360971243405475,0.4520443245706982,0.4517653213734008,0.5158317745344555,0.4648579131408601,0.5264996082269776,0.4647311232924622,0.4927115147470628,0.5803463100560244,0.43187403616766445,0.5881777982161756,0.434694733761818,0.6097203547960777,0.4983156135664055,0.5163459383822349,0.5320645641890156,0.4590464918048894,0.5390822899756856,0.5207829947999936,0.5495103041848507,0.6139198631208721,0.5601413701351496,0.6231541532627891,0.5412904652248227,0.5822038657682995,0.5895432154954378,0.58064238092306375,0.5908650274688118,0.571036595261164,0.5878170066183048,0.5655397638697857,0.5155658719494226,0.5196142688920201,0.5345395969005732,0.5057940464824782,0.5430561719535584,0.5503125096758702,0.5525765342168805,0.5514190613404356,0.5566591317849884,0.5491991636431693,0.5576597474294747,0.5630352176459417,0.548094511801167,0.5544091986397185,0.5505132821838562,0.5537752821440538,0.21335061441503356,0.20375269099832985,0.19940170689992667,0.2574425300731045,0.38940467150927116,0.6658645013362708,0.6418272550352063,0.4337704177367691,0.5075584967192647,0.5315253121534975,0.5449065076718531,0.5503863965825894,0.5427804946580886,0.09574385340452916,0.09536060435293893,0.09603663525445903,0.09038059630427688,0.14910168710191937,2.746205824435198,5.977223822559842,5.918276495722716,6.18043457418202,6.603183599417847,0.6117077482689722,0.6437156113528842,0.6642736505128611,0.7016747502882629
BR94,Tanzania,Mtambwe,7436738.644536031,6295450.7151226625,6634588.459374806,1377361.9836621452,162.16919162299897,0.6940187062649659,0.668361794370698,0.45164546050250665,0.5332591755740429,0.49157409847118844,0.10343084802926357,0.40227529354466635,0.3902266269888957,0.3984513148251894,0.3840076769381808,0.4024919185454658,0.3764682675690453,0.39615090492466914,0.3739703731004651,0.5137833062566611,0.4946626555591124,0.561774879048734,0.5465272225997991,0.5747040663418189,0.5600359038332434,0.5571440147445516,0.5849330225176465,0.4469728884975391,0.4338297115432133,0.451481188669015,0.44944467702183327,0.5113933504710528,0.4625938726043975,0.5212565048461297,0.4613362385266977,0.4828655800542869,0.5913584319755211,0.4275626085732233,0.5967947893807318,0.4310380157340956,0.620136054450917,0.49825313675439825,0.5228034471323917,0.5327827762427727,0.45753368323982596,0.5395543400848272,0.5215533609174868,0.5501174343090249,0.6150067976138104,0.5602884903139312,0.6233816980182993,0.5427434934334704,0.5829678360979651,0.5906426081392735,0.5810103204366206,0.5918541708499457,0.571465557299244,0.5887764562470108,0.5660814827393832,0.5160006715545633,0.512939676433468,0.5334805132636785,0.5029984425032777,0.5407373986723089,0.5487464276452992,0.5510563301733261,0.550021392288544,0.5613719623321302,0.5532666138064818,0.5600518143160156,0.564581852713654,0.5524937049625386,0.5550201753712116,0.554891822684272,0.5548641731165598,0.22960019147880142,0.21273546530857537,0.20697374955895442,0.24333996715003373,0.4054885699371848,0.6940187062649659,0.668361794370698,0.45164546050250665,0.5074306154727249,0.5317825422164384,0.5442063311390108,0.550023647898682,0.5650996512680538,0.09423425729261814,0.0956132998940073,0.09564567154136396,0.08947111948787383,0.1550700278519667,2.861177182376663,6.08445662988019,5.898716472089032,6.204275190809408,6.674116987144599,0.6410115247865175,0.6711870849608181,0.6937400408521827,0.7333109470632292
BR94,Tanzania,Gando,7436738.644536031,6295450.7151226625,6634588.459374806,1377361.9836621452,162.16919162299897,0.6940187062649659,0.668361794370698,0.45164546050250665,0.5332591755740429,0.49157409847118844,0.10343084802926357,0.40227529354466635,0.3902266269888957,0.3984513148251894,0.3840076769381808,0.4024919185454658,0.3764682675690453,0.39615090492466914,0.3739703731004651,0.5137833062566611,0.4946626555591124,0.561774879048734,0.5465272225997991,0.5747040663418189,0.5600359038332434,0.5571440147445516,0.5849330225176465,0.4469728884975391,0.4338297115432133,0.451481188669015,0.44944467702183327,0.5113933504710528,0.4625938726043975,0.5212565048461297,0.4613362385266977,0.4828655800542869,0.5913584319755211,0.4275626085732233,0.5967947893807318,0.4310380157340956,0.620136054450917,0.49825313675439825,0.5228034471323917,0.5327827762427727,0.45753368323982596,0.5395543400848272,0.5215533609174868,0.5501174343090249,0.6150067976138104,0.5602884903139312,0.6233816980182993,0.5427434934334704,0.5829678360979651,0.5906426081392735,0.5810103204366206,0.5918541708499457,0.571465557299244,0.5887764562470108,0.5660814827393832,0.5160006715545633,0.512939676433468,0.5334805132636785,0.5029984425032777,0.5407373986723089,0.5487464276452992,0.5510563301733261,0.550021392288544,0.5613719623321302,0.5532666138064818,0.5600518143160156,0.564581852713654,0.5524937049625386,0.5550201753712116,0.554891822684272,0.5548641731165598,0.22960019147880142,0.21273546530857537,0.20697374955895442,0.24333996715003373,0.4054885699371848,0.6940187062649659,0.668361794370698,0.45164546050250665,0.5074306154727249,0.5317825422164384,0.5442063311390108,0.550023647898682,0.5650996512680538,0.09423425729261814,0.0956132998940073,0.09564567154136396,0.08947111948787383,0.1550700278519667,2.861177182376663,6.08445662988019,5.898716472089032,6.204275190809408,6.674116987144599,0.6410115247865175,0.6711870849608181,0.6937400408521827,0.7333109470632292
BR95,Tanzania,Kangagani,7527101.007538694,6034252.34550472,6064789.969904544,1348180.3735537515,162.5781371538989,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5350337556347667,0.4931293618075432,0.10370703707208957,0.40257842166521135,0.39053336354604984,0.3988664934192401,0.3845276343851192,0.4025402576089344,0.3767928784950615,0.39671124915157613,0.37458622276421843,0.5138108255545965,0.49487242735034437,0.5616125575752795,0.5455213876149125,0.5748741027064318,0.5605835810216476,0.5571987096569949,0.5848621930932881,0.44624657482870944,0.43288954164549254,0.45253089527798823,0.44966803419069434,0.5098266212892842,0.4620411733119985,0.5219891378342449,0.4606924567915743,0.47906057980729544,0.5914861208810336,0.42592190011146724,0.596893079391959,0.4291284154999228,0.6215717006347501,0.49686616568311764,0.5242029530794462,0.532352237482444,0.45813823092574774,0.5392129933128617,0.5221235384310886,0.5504640025458125,0.6160178124494627,0.5588493856502245,0.6232146971181277,0.5435958638422309,0.5830071067659,0.5903792251141757,0.5807337643752396,0.5913047508720459,0.5713327341217812,0.5885162770871397,0.5658694755454317,0.5167599931661856,0.5103567741832198,0.5332710028128687,0.5025033160185708,0.5397585308193332,0.5479636930816152,0.5506259401975844,0.5492316338444566,0.5630098761240997,0.5546079468283767,0.5616536290394676,0.5649647121754172,0.5544246313266809,0.5547434239763623,0.5568194892395173,0.5547203432147755,0.22021040608316833,0.20160477179936945,0.19889228235139428,0.2304930589521453,0.40659323302986805,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5076831909825706,0.5318179627442314,0.5440423514149664,0.5496014549255417,0.5670013918297265,0.0947333189795161,0.09614123857647461,0.0964518918960291,0.08968316336471052,0.15573929239618137,2.8677019057553292,6.063404995628168,5.86867583122908,6.149548556068777,6.66386910140077,0.6417878947587072,0.6717665961720675,0.6928404766679873,0.7340840414583485
BR95,Tanzania,Mjini Kiuyu,7527101.007538694,6034252.34550472,6064789.969904544,1348180.3735537515,162.5781371538989,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5350337556347667,0.4931293618075432,0.10370703707208957,0.40257842166521135,0.39053336354604984,0.3988664934192401,0.3845276343851192,0.4025402576089344,0.3767928784950615,0.39671124915157613,0.37458622276421843,0.5138108255545965,0.49487242735034437,0.5616125575752795,0.5455213876149125,0.5748741027064318,0.5605835810216476,0.5571987096569949,0.5848621930932881,0.44624657482870944,0.43288954164549254,0.45253089527798823,0.44966803419069434,0.5098266212892842,0.4620411733119985,0.5219891378342449,0.4606924567915743,0.47906057980729544,0.5914861208810336,0.42592190011146724,0.596893079391959,0.4291284154999228,0.6215717006347501,0.49686616568311764,0.5242029530794462,0.532352237482444,0.45813823092574774,0.5392129933128617,0.5221235384310886,0.5504640025458125,0.6160178124494627,0.5588493856502245,0.6232146971181277,0.5435958638422309,0.5830071067659,0.5903792251141757,0.5807337643752396,0.5913047508720459,0.5713327341217812,0.5885162770871397,0.5658694755454317,0.5167599931661856,0.5103567741832198,0.5332710028128687,0.5025033160185708,0.5397585308193332,0.5479636930816152,0.5506259401975844,0.5492316338444566,0.5630098761240997,0.5546079468283767,0.5616536290394676,0.5649647121754172,0.5544246313266809,0.5547434239763623,0.5568194892395173,0.5547203432147755,0.22021040608316833,0.20160477179936945,0.19889228235139428,0.2304930589521453,0.40659323302986805,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5076831909825706,0.5318179627442314,0.5440423514149664,0.5496014549255417,0.5670013918297265,0.0947333189795161,0.09614123857647461,0.0964518918960291,0.08968316336471052,0.15573929239618137,2.8677019057553292,6.063404995628168,5.86867583122908,6.149548556068777,6.66386910140077,0.6417878947587072,0.6717665961720675,0.6928404766679873,0.7340840414583485
BR95,Tanzania,Selemu,7527101.007538694,6034252.34550472,6064789.969904544,1348180.3735537515,162.5781371538989,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5350337556347667,0.4931293618075432,0.10370703707208957,0.40257842166521135,0.39053336354604984,0.3988664934192401,0.3845276343851192,0.4025402576089344,0.3767928784950615,0.39671124915157613,0.37458622276421843,0.5138108255545965,0.49487242735034437,0.5616125575752795,0.5455213876149125,0.5748741027064318,0.5605835810216476,0.5571987096569949,0.5848621930932881,0.44624657482870944,0.43288954164549254,0.45253089527798823,0.44966803419069434,0.5098266212892842,0.4620411733119985,0.5219891378342449,0.4606924567915743,0.47906057980729544,0.5914861208810336,0.42592190011146724,0.596893079391959,0.4291284154999228,0.6215717006347501,0.49686616568311764,0.5242029530794462,0.532352237482444,0.45813823092574774,0.5392129933128617,0.5221235384310886,0.5504640025458125,0.6160178124494627,0.5588493856502245,0.6232146971181277,0.5435958638422309,0.5830071067659,0.5903792251141757,0.5807337643752396,0.5913047508720459,0.5713327341217812,0.5885162770871397,0.5658694755454317,0.5167599931661856,0.5103567741832198,0.5332710028128687,0.5025033160185708,0.5397585308193332,0.5479636930816152,0.5506259401975844,0.5492316338444566,0.5630098761240997,0.5546079468283767,0.5616536290394676,0.5649647121754172,0.5544246313266809,0.5547434239763623,0.5568194892395173,0.5547203432147755,0.22021040608316833,0.20160477179936945,0.19889228235139428,0.2304930589521453,0.40659323302986805,0.6960642740038661,0.670386931438426,0.4529882236840628,0.5076831909825706,0.5318179627442314,0.5440423514149664,0.5496014549255417,0.5670013918297265,0.0947333189795161,0.09614123857647461,0.0964518918960291,0.08968316336471052,0.15573929239618137,2.8677019057553292,6.063404995628168,5.86867583122908,6.149548556068777,6.66386910140077,0.6417878947587072,0.6717665961720675,0.6928404766679873,0.7340840414583485
DC127,Madagascar,Lagnamena,3642386.9527244177,5949250.940843325,9484449.856379736,1534876.2223864722,170.30611020042656,0.6799687507968855,0.6457473042256078,0.4144509960320544,0.5238177005792405,0.4788725695386769,0.09617569854629866,0.40631369958074626,0.39884935722103954,0.4034961175110045,0.39806094055032426,0.4018216319065824,0.39526184301038336,0.4056879474202676,0.4016660881709341,0.507572608364776,0.5143547375491254,0.5531249985697084,0.5233340009645381,0.5723295800077016,0.580749067413894,0.5546064292229373,0.575340228257059,0.4644275226718781,0.45755774044556824,0.4815436008652316,0.48002132204894415,0.49943954068961255,0.481020614950955,0.5514494561345559,0.4838553810187418,0.3597757623068307,0.5111970356488467,0.3692749264144702,0.5299249550372908,0.3373637472883334,0.5623412067685252,0.4138502081422454,0.4643313308672351,0.45775328161539525,0.5164225096800765,0.5032256797007331,0.49283730430058437,0.5101416009914771,0.5845538156559122,0.526298855337647,0.6074071590652506,0.5393888436813402,0.5671935459747104,0.5727212374142056,0.5686051892206202,0.571053871217986,0.5607986269588893,0.5684993503341491,0.5502823337420275,0.5302444501003958,0.5593492553921782,0.5330556332024702,0.5409354283153068,0.5406496217354194,0.5585304183877783,0.5544296304741158,0.5533469263569062,0.6150820053758281,0.5944031464119288,0.6007456159636071,0.5707392639917647,0.5957112258475329,0.5511429338099637,0.5894281787495735,0.5463850529432323,0.1709412231796071,0.16805041516535218,0.2133245182782429,0.28261814814636327,0.47105722199467537,0.6799687507968855,0.6457473042256078,0.4144509960320544,0.5046622147182013,0.5261150886667183,0.5335891963537478,0.544918801934733,0.5686473485842907,0.12163693889451307,0.10495116589925764,0.11621004664293869,0.10204167703378525,0.14293535613631614,3.031835246046683,4.494715512067611,5.259458468771521,4.8944897558662435,5.7656146336379175,0.5943656826383229,0.6799923614619799,0.6589300826038899,0.7347728596313331
DC128,Madagascar,Maromanjo,3826796.747106453,6628681.425278988,8623879.440226793,1599424.6801241983,164.41051179871573,0.6577018203133109,0.6250927011625916,0.4016695001411482,0.5070059499302906,0.46352287480933146,0.09314301644300821,0.40800655717802536,0.4008309362940459,0.4052160706589513,0.40035491190524014,0.40336951639358265,0.3980968857758907,0.40751105077772753,0.4047446068722129,0.5103460101350826,0.5141358990060805,0.5525089096117194,0.5241411131017758,0.5712897341161874,0.5806136296730525,0.5549525085997882,0.5733856901507779,0.46444458572023933,0.4588414570597784,0.47983683556289647,0.47934881677077684,0.497418398096787,0.4815256245153077,0.550448878514407,0.4854445125738199,0.3534699208457932,0.5093747888363824,0.36675292034589363,0.5269449619582439,0.3344286939506812,0.5558375794561982,0.4099874399744719,0.45888513846784995,0.4511572753400523,0.5109441829414274,0.5005403296749177,0.48759074821257425,0.5090056347779234,0.5817253619672065,0.5244082638699356,0.6047692545198383,0.5380154247530397,0.566331288025658,0.5715852494505145,0.5678814498309784,0.570143226818352,0.56031808706486,0.5674011819873072,0.5494110132070752,0.5300967354979149,0.5611846987189967,0.532901701357301,0.5412864371125718,0.5405256825287226,0.5589636590416893,0.5547227444987167,0.553508963099126,0.6126790277118734,0.5936640591590602,0.6002550193758842,0.5703451620802515,0.5943141402827602,0.5507186252995081,0.5881732454759352,0.545817532823281,0.17362894281474792,0.1752276111247117,0.20817999628509906,0.28949546378688695,0.45509885977559567,0.6577018203133109,0.6250927011625916,0.4016695001411482,0.5050140150506105,0.5251864432056779,0.5330826268556952,0.5443850423289308,0.550323749237029,0.12301071736281305,0.10528175376024246,0.11663459148449551,0.1028216251828155,0.13868981250940735,2.9284461776197444,4.456626895555015,5.234703677953507,4.8701573956691275,5.717317090285432,0.5734234245721688,0.654474951421789,0.6346392495677415,0.7064864605196141
DH123,Madagascar,Andranoboka,2897234.804989664,3991779.378375926,11916323.084079027,1641453.5529897506,169.8675431204304,0.6809947042005857,0.6486131480744176,0.4174754606993927,0.526342966493273,0.4811247921495381,0.09652121988597254,0.4065290147827821,0.40018479901670134,0.4038174347144219,0.39894166127204556,0.40185329973033546,0.39574788183618353,0.4059098901865659,0.40337866516991344,0.5101674487497282,0.5149612077243875,0.5534948895467094,0.5293074919166786,0.5723856259325427,0.5817587501087159,0.5567200939902581,0.5762843140374998,0.47792586855539426,0.46885027635574184,0.505460207478104,0.5004754731520633,0.5195963342865638,0.4917840585854077,0.5646262345784391,0.48724130877071015,0.3662057174544756,0.49703237495032304,0.3715076824443974,0.5237319828919733,0.33176053740316314,0.5677332127849962,0.4151037578328114,0.4732069057617183,0.4585848884892662,0.5051987871896342,0.5078832284472302,0.4822825108230071,0.5051938739082333,0.57797603757818,0.51252720734242,0.5983601977805479,0.540033931636738,0.5677137406686124,0.5763588246563671,0.5697373379853264,0.5732519725098062,0.5618214796398512,0.570113248779578,0.5508842355486081,0.5350691129925655,0.5459772853180827,0.5397561169426622,0.5389132787264015,0.5459410103344265,0.5565631987778995,0.5592139512349691,0.5527981767723444,0.6151654986608803,0.5954910050770923,0.5997117341643605,0.5698352964590849,0.5959423274666362,0.550632320172755,0.5903959430098418,0.5453680377329815,0.13554135730986866,0.12580822498362984,0.2317946770624529,0.288387549524353,0.45978418427427714,0.6809947042005857,0.6486131480744176,0.4174754606993927,0.5058725311377111,0.5314827477310767,0.5369591598575121,0.547614664163236,0.5645397063253639,0.12196145802253702,0.10742737775555126,0.12159924890160673,0.10519134082458431,0.14417751264450407,2.9954877133538855,4.509897537499975,5.20875099832214,4.7891965405714885,5.624362379369292,0.582393675212109,0.6709181288880124,0.6433868082826539,0.7144623516227281
DH124,Madagascar,Besakoa,2927564.1899535973,4140540.656500674,8664943.720406838,1690932.0006133632,168.33059355253394,0.6751692411734509,0.643116956617269,0.4140764619836507,0.5218199247188616,0.4770106172158681,0.09575652641999177,0.4098017844669884,0.4041780735146541,0.406910709424713,0.40296084226962864,0.4047239835808019,0.40026469779697105,0.4090944268723831,0.40858049315227896,0.5113607904850317,0.5153811509773291,0.5531705200920405,0.5293648332010839,0.5719438622268451,0.5820934524342815,0.5559074950341205,0.5754675113884172,0.48254102958513434,0.4742186287491719,0.5098124201039236,0.5073845276059531,0.5240926494583047,0.49685671652496144,0.5672181831962845,0.48996876796484296,0.3626173104342765,0.4949344604063239,0.3700717988391399,0.5236527206183961,0.3265128314871358,0.5622946098316581,0.41324668847795304,0.47389640776089453,0.45862285211102655,0.504341121252879,0.5048585161256554,0.4848456064594745,0.5085877362962111,0.5782728511398354,0.5167377114685086,0.6007435039216988,0.5388192041382445,0.5672903101024578,0.5744646051744269,0.5687414899721467,0.5718713416365804,0.5611832520838677,0.5685392032910113,0.5502553809439616,0.534973117651933,0.5462472757330753,0.5394320497119285,0.5388515976456386,0.5457581787275663,0.5567850985695687,0.5593145554979311,0.5528679310256365,0.6126259162616993,0.5939490015974248,0.5984205519009732,0.5690317325462693,0.5943852492514685,0.5500175610509358,0.5890508443428244,0.5444751194620505,0.1350081572092493,0.12768525343260032,0.2238581832938589,0.29235291230684446,0.45653795309681716,0.6751692411734509,0.643116956617269,0.4140764619836507,0.5089149904981791,0.5315626923847836,0.5378953655263768,0.5478081085854318,0.5602118150554456,0.12397999302002619,0.10818796483570532,0.12322584120546118,0.10531204001765303,0.14303517971257043,2.9718192026151597,4.460302404061594,5.177709485808588,4.734358526760586,5.607777783543393,0.5786113241126472,0.6628907249326245,0.6347390346137569,0.7083996679016369
DH124,Madagascar,Tsinjoarivo,2927564.1899535973,4140540.656500674,8664943.720406838,1690932.0006133632,168.33059355253394,0.6751692411734509,0.643116956617269,0.4140764619836507,0.5218199247188616,0.4770106172158681,0.09575652641999177,0.4098017844669884,0.4041780735146541,0.406910709424713,0.40296084226962864,0.4047239835808019,0.40026469779697105,0.4090944268723831,0.40858049315227896,0.5113607904850317,0.5153811509773291,0.5531705200920405,0.5293648332010839,0.5719438622268451,0.5820934524342815,0.5559074950341205,0.5754675113884172,0.48254102958513434,0.4742186287491719,0.5098124201039236,0.5073845276059531,0.5240926494583047,0.49685671652496144,0.5672181831962845,0.48996876796484296,0.3626173104342765,0.4949344604063239,0.3700717988391399,0.5236527206183961,0.3265128314871358,0.5622946098316581,0.41324668847795304,0.47389640776089453,0.45862285211102655,0.504341121252879,0.5048585161256554,0.4848456064594745,0.5085877362962111,0.5782728511398354,0.5167377114685086,0.6007435039216988,0.5388192041382445,0.5672903101024578,0.5744646051744269,0.5687414899721467,0.5718713416365804,0.5611832520838677,0.5685392032910113,0.5502553809439616,0.534973117651933,0.5462472757330753,0.5394320497119285,0.5388515976456386,0.5457581787275663,0.5567850985695687,0.5593145554979311,0.5528679310256365,0.6126259162616993,0.5939490015974248,0.5984205519009732,0.5690317325462693,0.5943852492514685,0.5500175610509358,0.5890508443428244,0.5444751194620505,0.1350081572092493,0.12768525343260032,0.2238581832938589,0.29235291230684446,0.45653795309681716,0.6751692411734509,0.643116956617269,0.4140764619836507,0.5089149904981791,0.5315626923847836,0.5378953655263768,0.5478081085854318,0.5602118150554456,0.12397999302002619,0.10818796483570532,0.12322584120546118,0.10531204001765303,0.14303517971257043,2.9718192026151597,4.460302404061594,5.177709485808588,4.734358526760586,5.607777783543393,0.5786113241126472,0.6628907249326245,0.6347390346137569,0.7083996679016369
DH125,Madagascar,Antafiatambalaka,3001389.7366793575,4343853.879122111,11564905.310817702,1734032.55786442,165.1960619848343,0.6638728662373485,0.6327832153544991,0.40790493473527495,0.5133658961101087,0.46931409850774713,0.0942754047989742,0.40601663151665907,0.39993531129439386,0.40300358272533116,0.39882262015415004,0.4014340324224441,0.3962695807553815,0.40517312091012825,0.4038776892610753,0.511657716782244,0.5147903429219732,0.5530571572497219,0.5291128063099262,0.5714585171497961,0.580743318990904,0.5553080715054918,0.5753849591458734,0.47740584484007925,0.4694384443251736,0.501468693523361,0.4993823431312031,0.5179507757456729,0.49226514924430015,0.5616719806007585,0.48711787587877764,0.3659081194751829,0.498625099506748,0.3718649962873559,0.5240378713148206,0.33176983950775235,0.5608918440314972,0.41645025567660815,0.47299686269399804,0.46005366250203916,0.5024586682250153,0.5048190980903907,0.4864244893425394,0.5107386513018138,0.5795592063877001,0.5200966320412319,0.6018585674111365,0.5371474765790151,0.5670798795096798,0.5740587825796089,0.5686984939247864,0.5717103237920812,0.5611084079470574,0.5685859529922036,0.5503682866880196,0.534324135945331,0.5467409694738692,0.538655561551601,0.5386113594258801,0.5450748586558349,0.5568644100261889,0.5588310508033547,0.5527533851349387,0.6087311606491679,0.5918055116439943,0.5968130869738169,0.5678980560973274,0.5922898594624842,0.5489837860307998,0.5874158352417014,0.5432852609162294,0.13714590803701956,0.13179093891899024,0.21838800952596693,0.2940970978751054,0.44707730091446596,0.6638728662373485,0.6327832153544991,0.40790493473527495,0.5074111148160676,0.5302543419807038,0.5371732236970488,0.5470937780615192,0.5504575122058224,0.12204455603929164,0.1071155191401134,0.12084320297331305,0.10415014736228922,0.14112773508836793,2.9126605022332455,4.526911077036051,5.2185092650895735,4.806457641384224,5.670302206641477,0.5710016149929944,0.6500963157957296,0.6285019559823989,0.6974182940384853
