ID,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,evspsbl_245_2050,evspsbl_245_2100,evspsbl_370_2050,evspsbl_370_2100,evspsbl_585_2050,evspsbl_585_2100,npp_245_2050,npp_245_2100,npp_370_2050,npp_370_2100,npp_585_2050,npp_585_2100,pH_trend_245_2050,pH_trend_245_2100,pH_trend_370_2050,pH_trend_370_2100,pH_trend_585_2050,pH_trend_585_2100,tap_trend_245_2050,tap_trend_245_2100,tap_trend_370_2050,tap_trend_370_2100,tap_trend_585_2050,tap_trend_585_2100,sst_trend_245_2050,sst_trend_245_2100,sst_trend_370_2050,sst_trend_370_2100,sst_trend_585_2050,sst_trend_585_2100,ts_trend_245_2050,ts_trend_245_2100,ts_trend_370_2050,ts_trend_370_2100,ts_trend_585_2050,ts_trend_585_2100,cdd_245_2050,cdd_245_2100,cdd_370_2050,cdd_370_2100,cdd_585_2050,cdd_585_2100,r10p_245_2050,r10p_245_2100,r10p_370_2050,r10p_370_2100,r10p_585_2050,r10p_585_2100,sst90p_245_2050,sst90p_245_2100,sst90p_370_2050,sst90p_370_2100,sst90p_585_2050,sst90p_585_2100,ts90p_245_2050,ts90p_245_2100,ts90p_370_2050,ts90p_370_2100,ts90p_585_2050,ts90p_585_2100,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,hzd.mn.ssp245.2100,hzd.mn.ssp370.2100,hzd.mn.ssp585.2100,exp.mn.wioo,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,hzd.sd.ssp245.2100,hzd.sd.ssp370.2100,hzd.sd.ssp585.2100,exp.sd.wioo,wgts.Exp,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,wgts.ssp245.2100,wgts.ssp370.2100,wgts.ssp585.2100,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050,imp.ssp245.2100,imp.ssp370.2100,imp.ssp585.2100
CA95,NA,NA,NA,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,NA,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.6029412072610151,0.6643084595057989,0.4350816245604326,0.5163440710115136,0.6719496143132775,0.707998118739324,0.5396435681674109,0.32783326129882373,0.5429396586111236,0.5014180230056863,0.5589663981168596,0.4960085022358457,0.37783624279659145,0.17741714565988448,0.48330214073009986,0.5765762338675884,0.5156663244941898,0.5570541863140546,0.4241920998272795,0.6404536416315272,0.4142656367315522,0.7478031875508193,0.5867992161049056,0.626290679406582,0.4750643099745197,0.35485189869056716,0.47777061652828656,0.5862109706486782,0.5524392129483697,0.6836442523301482,0.39473650092897083,0.27069170178604673,0.4649032747845507,0.5719720087896802,0.5196217577000224,0.6521647149469546,0.509173668883479,0.501330306969396,0.5198584609791832,0.500102329468008,0.5075328846474485,0.5030555563523208,0.577398882181637,0.5660358796941902,0.49041399693675786,0.4557018477075126,0.5686459102930669,0.4749905859029464,0.4512604569095889,0.5565378326788828,0.5384794242410293,0.6533594514347922,0.5252933753905035,0.7173361374096094,0.5087047308778966,0.5897311956145156,0.5190007296189377,0.6756353180861728,0.5323720466082736,0.7451732876992543,0.4860951667808389,0.4886015563721954,0.5539286740616917,0.4649191323529633,0.5785123441570452,0.616371602133704,0.7346934067695773,0.07537619246988604,0.04274216430174749,0.0486847212738749,0.16910874031253095,0.09118913283859244,0.10106061120549843,0.1706324449732648,4.305707551015232,6.448921746412721,11.431371442091883,11.377875020493128,2.7492318344619164,6.34409305307278,6.0990290359550965,0.9220694556808259,1.1227413788864908,1.271219078860809,0.57312079573279,1.0901628273357566,1.142938609061253
CA96,NA,NA,NA,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,NA,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.5986316045104098,0.6602487957542349,0.4354804753817629,0.5198880536636749,0.664375304771586,0.7055088547791745,0.536861043527644,0.32819485995344977,0.5399504654805399,0.49954682574026144,0.5541615014288807,0.49287710688472414,0.3778824071732739,0.15210299135620478,0.475957675731045,0.5760171729240091,0.514665239298483,0.5572803837818298,0.4219844207915358,0.6348141049520182,0.40804795205868144,0.744258703313536,0.5796068328845149,0.6216108324244147,0.4740503509650115,0.3507075785916079,0.47667152118627115,0.5838759670172499,0.5515816470323732,0.682664359048206,0.38397498691377097,0.2739790924406125,0.4487036909342022,0.5681661947758972,0.5130183237631853,0.6463245548055174,0.5105519127555436,0.5033480180773112,0.5186756091282981,0.5019150943794786,0.5104932402049341,0.5076207499208698,0.5738155727773326,0.5594602416848973,0.4940842372214837,0.45194199769065907,0.5656504584888571,0.46911674450725066,0.44743354009765557,0.554417486469171,0.5323720466082736,0.6358385284918942,0.5203616828009323,0.7054023816019672,0.4905918161753201,0.5730366362577787,0.502061297020195,0.652641008840108,0.5291816509105214,0.7207663698903979,0.48157776556874976,0.4832004970750753,0.5503095881584268,0.4590309805537286,0.5734089546836768,0.6109172337644352,0.7346934067695773,0.07545366203053241,0.04292278656792465,0.04679848082171336,0.17089154099090592,0.08672712571945719,0.09663531538478075,0.1706324449732648,4.305707551015232,6.382430654908156,11.257435402298915,11.759133597838854,2.6860953906323317,6.611644856518435,6.321883788880867,0.9097061744948037,1.1056564414763925,1.2742558607823102,0.5578596123971871,1.0985183858034446,1.1495945856647938
CB92,NA,NA,NA,8280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7751556643986294,NA,NA,NA,NA,0.2584124652063361,0.33845941634041743,0.3434077988687882,0.28700704127057386,0.3254113574402373,0.4318000958241547,0.596596244073507,0.5934354226577434,0.5409956539066462,0.5336416568110648,0.7029919057304141,0.6136172854924083,0.41238892884358946,0.2696604112946422,0.4877749360296001,0.6442599461974476,0.5169632843307193,0.5884264778354394,0.4604791266656478,0.5140767897309678,0.4394026997442678,0.5281322972016125,0.5568604449749224,0.435911855795376,0.4527037428248995,0.3567857696316266,0.45857317999839314,0.6068311866304882,0.53315761095179,0.7216821752372885,0.4227579711484968,0.31163343587194103,0.5032310313687433,0.5991048587744622,0.5598132517183304,0.7087716124035601,0.4928478242566361,0.5113148629087321,0.5077086187972614,0.5368915235411962,0.4877749360296001,0.5438378414964931,0.42191831227327187,0.38468373971634545,0.37461246369908474,0.32948357203818596,0.4349293547501307,0.34569210771009407,0.41190753101639194,0.5391223659680758,0.44503781791864433,0.6043630940321404,0.4542968941487438,0.667984537165644,0.5438998645361877,0.6195120438877322,0.5166388857448726,0.6919040426783871,0.5453915622387628,0.7708540443007394,0.4473912010844964,0.46173830860763015,0.5117590602313651,0.4438684258008224,0.5361619219175559,0.5828578033261198,NA,0.09024335313144766,0.0634117477901084,0.09833891354793842,0.12552304645081677,0.13098498767764943,0.14176446191415856,NA,NA,4.957608350753882,7.281589369464703,5.204034107839639,3.536150837246782,4.093308183049466,4.111452161255003,NA,NA,NA,NA,NA,NA
CB93,9070000,21660000,7960000,450000,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.49091317130761714,0.5858861900455353,0.4970562512118384,0.20203647292510635,0.5918326270783092,0.903014,0.860313,0.583614,0.36108727727242873,0.4253048140174252,0.41557930236516716,0.3678596128945353,0.40891697697393525,0.5610884896339164,0.5249356900254804,0.5668887184952102,0.5104345698662669,0.5355523599581699,0.7199903202223384,0.6078713834962702,0.3907866394176158,0.2929853090345415,0.4604484563771839,0.6501636454514903,0.5017981340809252,0.5654511628731955,0.44819624557584503,0.546920745351515,0.43374751372688886,0.5531715978980315,0.5610229457050466,0.45091440718251813,0.47679042408630934,0.3551857767252814,0.4805261476182472,0.6077461831967408,0.5488338847417206,0.7339943290772729,0.4120187335842117,0.29122838759644043,0.4875693225445087,0.5877590608687366,0.5428159386221854,0.6833982670963277,0.4826236863036735,0.4924378273258253,0.49498456929186724,0.5032895243784181,0.4796383171990676,0.5261884628740833,0.42191831227327187,0.37461246369908474,0.39663333053370015,0.3546274340069271,0.4709910807495033,0.39663333053370015,0.4666911761417248,0.5771016877429818,0.5094961350547057,0.6567781985817559,0.529902342405392,0.7199903202223384,0.53418678633157,0.6196479370395347,0.5256512590274571,0.6902941186393841,0.5574097200562971,0.7716888370502163,0.4519234971012131,0.4715070606405993,0.5321319660756412,0.454231366702784,0.550724173587419,0.6017218990039839,0.7346934067695773,0.0561471350428181,0.043541441671355346,0.08148507244672479,0.12236498108612107,0.11528617792807665,0.12496985469607827,0.1706324449732648,4.305707551015232,8.048914637524673,10.828926249145997,6.530422690899009,3.712102618502378,4.777018229635457,4.814936373794686,0.9313725759827959,1.0672160558540116,1.0144650649771954,0.6652608951837473,0.9162743035244996,1.0048738396916903
CB94,40140000,37790000,NA,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.7298875599292215,0.6622271917867926,NA,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.6176235274369813,0.6104824950384778,0.5036112485804791,0.5597480162682671,0.7499457256147528,0.7935025832533095,0.48285972503403135,0.3361582037489034,0.4821514301111243,0.4531105289751294,0.4845398578712526,0.44628595070844745,0.38166008581520433,0.20967495595128904,0.45292284080949413,0.5990653690521497,0.45012658526617155,0.5610557156617212,0.36630284603007623,0.6609572433886779,0.5231501320044408,0.5565378326788828,0.6918138012880677,0.7705783307442011,0.49111943144543246,0.34115351397110344,0.4958037382505962,0.5861008780851941,0.5613836366010108,0.6922659687368286,0.4021149616666768,0.2772570530522669,0.4736323667512608,0.5768212840247546,0.5296920434767364,0.6627174734527941,0.3931688133695119,0.38823737847159523,0.3947775416636525,0.3868161578692559,0.39196152151774005,0.38577368825768654,0.6957148042185017,0.6592007547735416,0.6233993679755332,0.6224877797902463,0.6334853572381801,0.6510866800659212,0.5057470047448177,0.6286467462060188,0.5469520224887038,0.7515492504434661,0.5502838305831552,0.8084482121954343,0.5256810917085438,0.6172221798861829,0.5237447987619553,0.689149911373916,0.5488653378718231,0.76163830907999,0.4861992291469778,0.5020145487397241,0.559209769732889,0.4728990524488057,0.5781387008561262,0.6533352912156334,0.7346934067695773,0.1075865612888246,0.060390906564696006,0.10852051105292813,0.17791233263257486,0.10429966425359935,0.14672922987699924,0.1706324449732648,4.305707551015232,4.519144615485364,8.312750665564563,5.153032954849878,2.6580453724106827,5.543054284915158,4.452659444633587,0.7876145626912233,1.0461776434008399,0.9637292272530809,0.57100268597757,1.0293195221596179,1.050710639772975
CB95,9750000,6940000,510000,90000,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.5059229400325485,0.43634915132702,0.3268859339434174,0,0.5918326270783092,0.903014,0.860313,0.583614,0.6029007694356049,0.6642416591682976,0.43511488624044653,0.5163735485447233,0.6718773497186689,0.7078882397647033,0.5396128910372391,0.32790569130269737,0.542908724844925,0.5013887842547285,0.5589013631402265,0.49597925087765676,0.3775589210222909,0.16365896790359633,0.4822399965226513,0.5654844997977084,0.5141650378346474,0.5571511061563235,0.42412236485835014,0.6404001664271878,0.4141923902635835,0.7476118305554024,0.5867255850157158,0.6262430432810713,0.4757195615315313,0.357767677791687,0.4774440338568315,0.5887610918830696,0.553075970837453,0.6848012824804618,0.3949005988068307,0.2776566392778978,0.4613063708630625,0.5737261881113628,0.5212801417833524,0.6529996256390794,0.5092029815453933,0.5013595455764756,0.5198288693595927,0.50013156646805,0.507591461098132,0.5031140473679643,0.5773658508378269,0.5659716210173792,0.4904780545339828,0.4556663062326728,0.568613595438317,0.4749573130371127,0.45336062269375876,0.5576038348414712,0.5347022025694833,0.6559130317414793,0.5305337278063817,0.7197334309246866,0.5112855113871132,0.5915358992171569,0.5187938206643189,0.6766939108451763,0.5386018137608337,0.7544545833734929,0.4866030073155939,0.4877009349718878,0.5551366046433729,0.4648101702523847,0.5781750758434373,0.6177321922902552,0.7346934067695773,0.075366052293069,0.04251039202393171,0.04806302001641533,0.17086829184943483,0.0916306734682553,0.10277034761068965,0.1706324449732648,4.305707551015232,6.456527740412697,11.472510879159406,11.550181500325465,2.7202833552170382,6.309842042618417,6.010801818344748,0.9234683137174301,1.121772459402101,1.2792303261818732,0.5692890808666026,1.0871414159523787,1.1385458847999042
CB96,NA,NA,NA,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,NA,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.5990258887877777,0.6606346096615716,0.4354472618625187,0.5197105134969812,0.6646431366965493,0.7056154708141927,0.5371049425194159,0.32826701480952103,0.5400732888530385,0.4997222483978289,0.5544494999372042,0.4932284696914699,0.37779006247151603,0.1587493753319662,0.47548136300012417,0.5674929978572042,0.5141944553683513,0.5574097200562971,0.4221252782762981,0.6350693971960238,0.4082372311985656,0.7446230344575993,0.5797843986676046,0.6220253118504375,0.4740801963065457,0.3529975821820609,0.47619570648451187,0.5855513701814559,0.5517720152295377,0.683726398810214,0.3838866575398857,0.2783178247627115,0.4474653567179124,0.5699254594082035,0.5141356210515802,0.6465500510354424,0.5104639047598911,0.5033187711409454,0.5188529324573773,0.5015934571239702,0.5103172357746307,0.5074157364818737,0.5740774268484217,0.5598093134105989,0.4938297467285519,0.45197807960972547,0.565843129885731,0.4693199136597353,0.4496213845193487,0.55560428228717,0.5303833309039214,0.6400265262977544,0.5283719797374834,0.705296050826528,0.4991375023134974,0.572898981352593,0.5006870725220527,0.6525813561472734,0.5291516423898083,0.7226095095985932,0.4827313244342598,0.4826653290728575,0.5512663114738481,0.4605667152135162,0.5733205042977997,0.6113196632824783,0.7346934067695773,0.07563833886622091,0.04273073666727365,0.04634832414107679,0.16904586852684753,0.08719779609736093,0.09690716289838466,0.1706324449732648,4.305707551015232,6.382098439364872,11.295506858006457,11.893985849323974,2.7245073732184704,6.57494260127466,6.308302141953104,0.9118661391714822,1.105462698617565,1.2803619127262265,0.5646282521968249,1.0959361802677503,1.1493493182016388
CC92,NA,NA,80000,6660000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20139032576290808,0.6460228189272156,NA,NA,NA,NA,0.1759822186928729,0.3007406750031487,0.3001469037298849,0.23977240783884787,0.2819150925301414,0.46596470052492256,0.5933590468301992,0.5761218857644815,0.5356739386888397,0.5445517343829265,0.699853096270115,0.5854051019355214,0.4267911758279557,0.29287664382586376,0.5160493432425801,0.6487154392431315,0.5285518071161696,0.6150131792064757,0.4642652598415653,0.5096134103662878,0.43809084679202936,0.5276232991282828,0.550031205878782,0.4316652107242506,0.4319349049827909,0.3448839874642981,0.43805796730746677,0.5967519366842343,0.5177304832379142,0.6840557463909868,0.4249577027662621,0.3176598969132274,0.5006870725220527,0.6000157520039573,0.5603356986616855,0.7096650755383807,0.506420218687234,0.5359476091209902,0.5326740403640237,0.554930113602574,0.5007163099506178,0.561711962244684,0.43084616226633166,0.389718447316387,0.40260560373736515,0.38468373971634545,0.5437184554532586,0.40260560373736515,0.3656948720460443,0.4757195615315313,0.38375405936165036,0.5454849969137691,0.39705879273898487,0.6049354764398105,0.5523279145041328,0.6273911955880006,0.5303231839363246,0.6980845222840246,0.5523279145041328,0.7851619327716202,0.4372579476445389,0.45780629596822175,0.5132238856341802,0.43706733128942166,0.5340613941798094,0.5846183989514018,NA,0.11393859970640695,0.07910913072690394,0.10968317428860909,0.12313827499556589,0.13248329354962485,0.12392029335994689,NA,NA,3.8376629936759805,5.787022202893806,4.679148729628624,3.549402745045439,4.031160306108812,4.717697022014638,NA,NA,NA,NA,NA,NA
CC93,NA,NA,204720000,1440000,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,0.9400460327524655,0.332016309184919,0.5918326270783092,0.903014,0.860313,0.583614,0.2994486717833469,0.3886225895389719,0.3725607414855664,0.3299116875020006,0.36129823649568227,0.589768610405838,0.5272343612230974,0.540780246051873,0.5005116486523766,0.5369829761835122,0.7060433727318199,0.5755640052697271,0.39250390767512017,0.29793196098406144,0.4603564318325891,0.6449810385813048,0.502967821025283,0.5663528344713156,0.45063100772585457,0.5241911358086327,0.43149649719727345,0.5493059936794735,0.553075970837453,0.44567853345693553,0.4740205042079582,0.3525433657452504,0.47809705407817743,0.6057980205383773,0.5475781591204253,0.7316879764070944,0.4132744149842842,0.2975226597527238,0.48312519876458515,0.589656389096838,0.5439308799335824,0.6856371018293196,0.48991740641656545,0.5015642179046317,0.5027338668798739,0.5262481805949026,0.48642315732814334,0.5413035817727069,0.43084616226633166,0.39323270328992216,0.42191831227327187,0.38468373971634545,0.5318207029161286,0.40260560373736515,0.46216254490065767,0.5627653610210642,0.5038159939532001,0.6454270917923659,0.5228232796704346,0.7092170655616713,0.5404727212596864,0.6215648581073131,0.5290916301689281,0.6931775957760172,0.5573127123448554,0.7757462517024911,0.44805117024429025,0.4683707375285842,0.5313274292403808,0.4480719098204444,0.5506172713461138,0.6023561564614465,0.7346934067695773,0.07001454710213172,0.04741175785062777,0.084261484135897,0.11613169438667972,0.11537966035583017,0.1226983189003718,0.1706324449732648,4.305707551015232,6.399401107182889,9.878788696344078,6.305697492622554,3.8583085538088744,4.772221287946364,4.9092453903182305,0.8472791891437678,1.031882398050845,0.9987876133013461,0.6698714869284731,0.9156601221912936,1.0151393059255562
CC94,11090000,18520000,3690000,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.5237862706188986,0.548394668179933,0.4318637027289126,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.6175342389110378,0.6101429974341405,0.5036989954315703,0.5598458752885275,0.7501440220218434,0.7939128030744423,0.48238758827474537,0.3362246917771842,0.48182661290864415,0.45286025553340525,0.4842158387323157,0.4460942664601608,0.38161518815179196,0.20928748140904918,0.45289154958386935,0.5989864179730503,0.45009503312753063,0.5610229457050466,0.3661511365445303,0.6608926345782439,0.5232392997509361,0.5557328704440262,0.6920848131089709,0.7708540443007394,0.491148738883561,0.341090187147011,0.49583299089587235,0.5860641947645752,0.5614164509015045,0.6921753426479443,0.4024283071003453,0.28782356025502137,0.46943618774397156,0.5796423337361368,0.531165859476006,0.6666753512827999,0.3927951610105826,0.3878941140879487,0.3946133135244042,0.3865128845930239,0.39070236614304427,0.3853807977529439,0.6957820253370554,0.659250479880683,0.623558352594495,0.622725165180268,0.6335273817158309,0.6512746461602191,0.5057762714647369,0.6290355756155812,0.546983302438816,0.7521609191468251,0.5503154224727184,0.8100883819850558,0.5273240936037508,0.6185645488352187,0.5236853091547671,0.6902055601949506,0.550789671287048,0.761400968896023,0.48629427492821375,0.5015765914027346,0.5594456858986813,0.47402062710200815,0.5784736476854789,0.6538879548265375,0.7346934067695773,0.10769222489224793,0.060709988798354556,0.10878133778215436,0.17685904897832938,0.10465872423539556,0.14711300911311065,0.1706324449732648,4.305707551015232,4.515593167610552,8.261846218893208,5.142846165571413,2.680216985448622,5.5272377139280975,4.444800352929925,0.7874663555084123,1.0430719962051345,0.9632672557762294,0.5752994737679146,1.0286290184266353,1.0506861454468828
CC95,35830000,41590000,17010000,1530000,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.709781431873647,0.67640181049233294,0.5695480912609624,0.34246237527201334,0.5918326270783092,0.903014,0.860313,0.583614,0.5983168519256794,0.6598005177215576,0.4355468893500186,0.5203912938436259,0.6633111282804889,0.7049779083836134,0.5362823193813039,0.32855508819128726,0.5394288761186949,0.4992252150782319,0.5537140492915525,0.49252569022050713,0.37742004367628823,0.15770423779127316,0.48102883184042455,0.5654178304023828,0.5129595469477152,0.557506760862307,0.4214200393365299,0.6332935135878779,0.40694612370101585,0.7426433047698786,0.5786506160117512,0.6201018947718294,0.4766417923092703,0.3604521162795724,0.4774143372487613,0.5942393956643449,0.5538098762816348,0.6970221341372914,0.3956777102825124,0.28594428440626946,0.4583265877797521,0.5759473927135936,0.5225856627512386,0.6550549529614362,0.5108453091266055,0.5036112485804791,0.5184687773260395,0.5020905378659917,0.510992028656687,0.5086461219977518,0.5735211957501318,0.5586676899216014,0.4946564075628951,0.45183371944806133,0.5652653491030301,0.4685403762346973,0.42775372946293566,0.554641652610144,0.5207022762168385,0.640293289709888,0.5207022762168385,0.7039265057872911,0.522051308780347,0.6050584037992303,0.5187347128923562,0.6796301238070463,0.5439618979190196,0.7540314319969323,0.4839930300031604,0.48512538200367966,0.5525952431459956,0.46477287528892924,0.5771712103303045,0.6162333777353657,0.7346934067695773,0.07621501155437796,0.0420465814787527,0.04520844942643589,0.17004084093756477,0.09002489384396997,0.1026014572361878,0.1706324449732648,4.305707551015232,6.350363532489142,11.537807948758616,12.223273528661712,2.73330143938528,6.4112401102149645,6.006087967316107,0.912412564660482,1.1175743395961981,1.2927045012912377,0.5709097440830576,1.0922605887496906,1.1354114910459492
CC96,NA,NA,NA,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,NA,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.5953172008922991,0.6562829404884616,0.4359450086115825,0.5223481238969425,0.6570267130308067,0.7015593100095873,0.5337930198563677,0.32941412318587293,0.5370134646049194,0.4970614237708158,0.5499996415544158,0.49015201461922264,0.37765142563521825,0.1801706115960132,0.4750643099745197,0.5672578217051253,0.5139297244538186,0.5577009420725334,0.41925406631756723,0.6287438418146857,0.39391339225729116,0.7386825291911272,0.5710829342640753,0.6152325283496344,0.47434874097254287,0.3560713213229741,0.4757790979528854,0.5884264778354394,0.5523438118498888,0.6871619108201337,0.3845917475884305,0.2843825517335844,0.4458384985711194,0.5722805766399416,0.515283446434488,0.6470590932928164,0.5120782166011162,0.506010416260785,0.517700963944623,0.5037867440267404,0.5139885483399066,0.5143121330414837,0.5711089249194389,0.5537767476632617,0.4978562913951035,0.44591110985338694,0.5620677472387114,0.4638203716858226,0.4320359621568991,0.5545135371286933,0.5204801335478575,0.6322402315935983,0.5049276533412259,0.6971181530472698,0.5065958682665944,0.5758079001727204,0.5006578351294535,0.6525217366844271,0.5304735639818129,0.7312356490758364,0.48067751732064745,0.4800248995989355,0.547112378448915,0.46251739913670525,0.5720516775197545,0.610535210601434,0.7346934067695773,0.07588358284997132,0.04424308817865694,0.04494796308780667,0.1623416272240756,0.08616561964677562,0.09755112440257653,0.1706324449732648,4.305707551015232,6.334407249470418,10.84971504838357,12.172128409470323,2.8490375946417332,6.638978282345135,6.258617871813157,0.9052408592643649,1.0870880404806231,1.278478892137327,0.5826164696869697,1.097700552757795,1.144189747194395
CD92,NA,NA,NA,8100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7530893663291823,NA,NA,NA,NA,0.23519088847195607,0.3334614432158546,0.3183852117784344,0.2656923339184741,0.3066388946193764,0.42300350708701534,0.5819992191783688,0.5680314045657803,0.5276532279842533,0.5644531106499814,0.6959731913949279,0.556183374771652,0.41253680115050734,0.26458441321765996,0.48624672954663584,0.6415823548021837,0.5171697765929159,0.5900682063583513,0.46194866206957474,0.483184182997824,0.4376960215993822,0.5283719797374834,0.5463582351861032,0.42692893677605515,0.45192010858112036,0.35847164394835485,0.45826491550688686,0.6061691606366191,0.5325834231523744,0.7270055799947601,0.4305833675561068,0.3205267870562473,0.49948835134762337,0.6021343974713738,0.5603683850139916,0.7138182672726255,0.5315575606118956,0.5510745562891192,0.5460773172699702,0.5729677982215416,0.524101844961199,0.5764712985633593,0.40532732113915976,0.34569210771009407,0.39663333053370015,0.3546274340069271,0.4788785952889338,0.34985379609997896,0.4104183867099495,0.536130147634524,0.4427196162181702,0.6016923833867065,0.45170036787841084,0.6645091304033912,0.5583491792253266,0.6316920816058941,0.536678207410587,0.7023748202040274,0.5571187958921151,0.7935025832533095,0.44798314946939655,0.46498429291956433,0.5170891509980348,0.43928487682413525,0.5440065773035319,0.5821344680580498,NA,0.09854866722322451,0.07050198808732185,0.09811894739848868,0.12845751950732073,0.1333319778481871,0.14678954411271022,NA,NA,4.545806271074789,6.595335898097617,5.27002342267279,3.4196898594099085,4.080090808545136,3.9657761155730977,NA,NA,NA,NA,NA,NA
CD93,NA,NA,99210000,5580000,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,NA,NA,0.8072421089366999,0.5864208389573786,0.5918326270783092,0.903014,0.860313,0.583614,0.3422241566180188,0.427410433494892,0.3817946912463374,0.35122699897087784,0.38397498691377097,0.5648518564748202,0.5264273682100619,0.5259198036934544,0.48135394125488734,0.5433110607169018,0.6929030760380007,0.5362214445207042,0.39842795482936516,0.27383924525391246,0.4579255437554708,0.6130973096562989,0.5087633415891173,0.5775229910309877,0.4514804842671885,0.5063616715392478,0.4306172501655221,0.5477975763035974,0.5471397444665947,0.4395989246836257,0.45875802293233614,0.35771334761806745,0.46994739451091283,0.5936265084340928,0.5376847465522216,0.7570539886227984,0.41663107661737964,0.3016233466631888,0.48102883184042455,0.5920278160954484,0.5451425215397526,0.6896761178113174,0.4982018659190748,0.5205986018936036,0.5162261695588966,0.5409648742375675,0.49475048463133153,0.5528848057810586,0.4119458877503732,0.38788620075921476,0.4119458877503732,0.37461246369908474,0.4788785952889338,0.39323270328992216,0.43132766418049423,0.546014921341392,0.47806738387463354,0.6162459406383497,0.48138349064104063,0.6840557463909868,0.5470458707873346,0.6214729566433551,0.5289416276513861,0.6930859901696107,0.560172326043145,0.77514942160319,0.4482470352111627,0.46378487216088443,0.5230793313703909,0.44688405289003286,0.546599653892183,0.5970248000209412,0.7346934067695773,0.06219699381969686,0.04520026863854082,0.0785597709250197,0.1146893618355392,0.10687484978617466,0.12774597416156266,0.1706324449732648,4.305707551015232,7.206892289852273,10.260666277665216,6.658361209704096,3.8964734456439825,5.11438991480006,4.673531232114391,0.8876519647498265,1.0334545007696427,1.004879142554779,0.6715647627920767,0.9387683997804334,0.9829890305283772
CD94,14630000,25770000,3000000,NA,213,0.903014,0.860313,0.583614,0.679121,0.630119,0.135964,0.5586837834727134,0.6109570265224147,0.418246353659363,NA,0.5918326270783092,0.903014,0.860313,0.583614,0.6173112682198282,0.6085408757841743,0.5046643350237845,0.5616462645876248,0.7511446506814429,0.795584702877581,0.48067402685375477,0.3367550074480472,0.48043740757048536,0.45138620447878786,0.4816493905216261,0.4448774235451996,0.38152534895513873,0.20771025148319328,0.4528289586557147,0.598356163356514,0.449937226744135,0.5602376632743138,0.36369762140744394,0.6591000278716178,0.5248165051088151,0.5501574937285958,0.6929030760380007,0.7722518749280379,0.4912366584108827,0.34083648872691447,0.4965057445795873,0.5858808844061946,0.5616134218692709,0.6914537887874429,0.40452827372330935,0.2942777698346982,0.46723532599145007,0.5823587488969673,0.5332180905313908,0.6703012382401083,0.3900264601403408,0.38559920376402507,0.3921286165037297,0.3841514795767569,0.3893899921796325,0.3830891816728498,0.6978184459420732,0.6608009530662635,0.6257983871649845,0.6254767298335553,0.6340324821450585,0.652265444965091,0.5061860380577804,0.6298168404859095,0.5470771591905058,0.7597643219920028,0.5504734281025478,0.8270165529822079,0.532130581786645,0.6184297241298721,0.5290016238615846,0.6919943798690681,0.5559580356755186,0.7638160943367307,0.4865134723497197,0.5020494063650641,0.5600319794488624,0.47418671425947156,0.5791172670726067,0.6560893965609563,0.7346934067695773,0.10874013314627509,0.062189649750852435,0.10947738324203037,0.17638029232360938,0.10719710647580499,0.15039511111150006,0.1706324449732648,4.305707551015232,4.474093035137922,8.072877213111857,5.115503886412366,2.688433656689202,5.402359131804708,4.362438324704214,0.7842705386034582,1.035748900887657,0.9619337591652652,0.5765871779587204,1.0194545906060835,1.044520044718416
