ID,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,cdd_ssp245,cdd_ssp370,cdd_ssp585,evspsbl_ssp245,evspsbl_ssp370,evspsbl_ssp585,npp_ssp245,npp_ssp370,npp_ssp585,pH_trend_ssp245,pH_trend_ssp370,pH_trend_ssp585,r10p_ssp245,r10p_ssp370,r10p_ssp585,tap_trend_ssp245,tap_trend_ssp370,tap_trend_ssp585,sst_trend_ssp245,sst_trend_ssp370,sst_trend_ssp585,sst90p_ssp245,sst90p_ssp370,sst90p_ssp585,ts_trend_ssp245,ts_trend_ssp370,ts_trend_ssp585,ts90p_ssp245,ts90p_ssp370,ts90p_ssp585,ts90Int_ssp245,ts90Int_ssp370,ts90Int_ssp585,r10Int_ssp245,r10Int_ssp370,r10Int_ssp585,sst90Int_ssp245,sst90Int_ssp370,sst90Int_ssp585,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,exp.mn.wioo,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,exp.sd.wioo,wgts.Exposure,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050
CS132,NA,NA,NA,NA,247,0.929486,0.860551,0.52835,0.699946,0.638959,0.126231,NA,NA,NA,NA,0.7573068636318465,0.929486,0.860551,0.52835,0.5549140752043401,0.5627289517551212,0.5663014213204703,0.7600129473851167,0.6123771340941628,0.5564478810217415,0.4234701882548875,0.43829317863000683,0.4856963211922028,0.34791087944505933,0.5277420186071659,0.5848209697391348,0.48882877986524215,0.432381476111079,0.4527822932126558,0.39808039827881314,0.32703823777945434,0.40818025710908146,0.41170992608318685,0.42626311859331034,0.6244195172413531,0.45878883339338705,0.4782296025477482,0.48889013367737943,0.28360028083082495,0.37358585516323106,0.5359837076413178,0.5200991952467587,0.5366815872921534,0.5453350142823685,0.4790346644701753,0.45878883339338705,0.4542762131906001,0.4372027761906645,0.5293057783972723,0.46578834034432104,0.3136031902621064,0.45968558100246626,0.5292431523065078,0.452096625762351,0.4740847194897353,0.5152434786368565,0.7689234659079616,0.12115561305437186,0.07869651628957006,0.06170567504397959,0.17529638739884257,4.3864193513496135,3.731536776256998,6.024214817150267,8.350017697231674,0.7009153250297147,0.9252785313231551,1.1393186587274668
CS133,NA,NA,NA,NA,246,0.929448,0.859371,0.5273924999999999,0.69931,0.638632,0.126744,NA,NA,NA,NA,0.7042536057569299,0.929448,0.859371,0.5273924999999999,0.5547145502853316,0.5625924567392848,0.5660249598325195,0.7604202273419725,0.6122900758718185,0.556581604705645,0.4233260662632008,0.43815710433206373,0.4855733306007532,0.3490737164150764,0.5335171581244762,0.5870767869743573,0.4887060651615263,0.43245096021872015,0.4528473677834281,0.3982438914562225,0.32717945519678737,0.40848970529341905,0.4104893153714712,0.4271159843553855,0.6240427251221916,0.4586605758739714,0.48323406475006514,0.4920163610702416,0.2840528979739551,0.37510809665773837,0.5368720910983465,0.5200373608194722,0.5366181026086372,0.5365546261902376,0.47804370780547667,0.4578259669834164,0.4628737871132592,0.43740754326071524,0.5292431523065078,0.46566196852873043,0.3430179895783418,0.48409645943989615,0.5387175604630345,0.45432260827744103,0.4768791567372921,0.5164102211366279,0.7551162764392325,0.11854231328560648,0.0787262994408871,0.06099902155236247,0.1786110549481581,4.227712985953782,3.832577547080864,6.057431380924546,8.465877123837695,0.6896423629227066,0.8966145442821098,1.0995162375324685
CS134,NA,NA,NA,NA,244,0.929448,0.859703,0.530298,0.698069,0.63729,0.127783,NA,NA,NA,NA,0.6795576866177452,0.929448,0.859703,0.530298,0.5553801108577711,0.5633439927521934,0.566716646842083,0.7714914282382784,0.6153661116016461,0.5567822965923461,0.4242612760871672,0.43883683816240493,0.486003744888881,0.3499958210811432,0.5401864612382298,0.589052085296172,0.4884606070688676,0.43203378064759496,0.4525218827219623,0.3979167523678491,0.3267552218725737,0.40833504265679693,0.39047110833272286,0.42796589100955107,0.623479379062785,0.45859643283537294,0.478105677423879,0.4885833409310763,0.2867179379883366,0.37434901443634816,0.5373168923428984,0.5183694080363402,0.530810770941834,0.5340221592567901,0.48119844500822573,0.4645232242692228,0.46458655471919513,0.43815710433206373,0.5298697047565109,0.4669873646931801,0.3459071807397278,0.4869255781884597,0.5450760458553159,0.45437873945952817,0.47762094363849605,0.5168818027584217,0.7497516716544363,0.12109554103944213,0.07933454824004849,0.06127571422960505,0.18024721409199362,4.159574257118792,3.7522334477330763,6.020339867485254,8.43534521395579,0.6720451544428272,0.8808999425902109,1.0796053619526718
CS96,NA,NA,NA,6840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686501630670871,NA,NA,NA,NA,0.5565147357881439,0.5579219900272896,0.5546480691034218,0.2299381496228224,0.7315867306966702,0.39651951974637306,0.6174212136902463,0.5987583944626844,0.6171515868623798,0.3859595875790846,0.5092702823053448,0.5318791660080339,0.7067640028926343,0.6774390186026303,0.6654643317761337,0.34918937244392306,0.5100671992027945,0.42654773938474855,0.3381599534240639,0.33942588232646465,0.5908158231273083,0.4710698820981722,0.5082899109883292,0.5335802569418362,0.50003057046444,0.5741644413077738,0.7470760784739668,0.7184678771941301,0.6556487626740998,0.6466082121694658,0.27524337451144937,0.34080196005230645,0.36243145277845507,0.43119742451009035,0.3946943516867215,0.43252042606438496,0.4352156478641154,0.48594226612851066,0.6143928306402137,0.4627055224679474,0.5295393223432016,0.5476642686982094,NA,0.15398532752707586,0.12222916993539316,0.11552583600789713,NA,NA,3.0048676058865933,4.332348183523629,4.740621558114256,NA,NA,NA
CS97,370000,2550000,10190000,3150000,226,0.937563,0.860616,0.565522,0.686129,0.630619,0.133218,0.28425638791512786,0.4255916797289111,0.5349772476383831,0.5425004912099305,0.5478961912671454,0.937563,0.860616,0.565522,0.5059632194561398,0.5087800375640747,0.5070650679174351,0.3228558714774421,0.6341848067606105,0.5160882824361174,0.6111626222928086,0.6044736104317185,0.6141284425344313,0.3776407805720836,0.5022928973395843,0.5472827925595614,0.6673230004081705,0.6319759935112211,0.6246082847820436,0.35068273905064,0.5049841412425721,0.4273996126448153,0.3861354994873721,0.4157764944528533,0.59956363557503,0.47636869660587194,0.5160266984109633,0.5383988585414021,0.46648284187552386,0.5421097742976427,0.7059580060220897,0.7049609322497599,0.6888548127434786,0.6718373826269208,0.28472721287129404,0.30585221783514166,0.3338755459231438,0.41337634565899106,0.4106422987362435,0.43258987367643537,0.41607459550761655,0.4583397650771463,0.5743071299769071,0.46028879673182416,0.5172533498771731,0.5456233011704872,0.7278992978167864,0.13104765519062758,0.10597912378787372,0.10420557604881651,0.20028321303041674,3.6343500126805,3.512377204019929,4.880709817081522,5.236027877384244,0.5984424598197302,0.7843260625095806,0.852021959512314
CS98,25520000,41650000,1300000,90000,231,0.937563,0.859699,0.554693,0.688602,0.631699,0.130334,0.6685915304757283,0.7117518599798696,0.3980270865849957,0.24936163257671085,0.582466205269842,0.937563,0.859699,0.554693,0.38383299175636054,0.38507704468006076,0.38797081329554817,0.6238546984996136,0.5915102947065809,0.7260247747476751,0.41087155443887724,0.42454828597951383,0.4543410354096112,0.24766714885371585,0.45936552450381074,0.4496451807709101,0.31694191071279515,0.3591703850253088,0.37510809665773837,0.36591638873456966,0.5604850071897095,0.7296882964762023,0.5010699776811782,0.5128901312071384,0.7255150757280452,0.6119423185193968,0.6952081049751232,0.73524177317309,0.43876893625316943,0.5061468306855378,0.6648082235001592,0.6588256640979612,0.7057576734674161,0.6988344259810447,0.3314648370410777,0.29444219763182616,0.304969469535881,0.7071698384197727,0.6395574034327651,0.5987583944626844,0.29323599710736575,0.4198397075327512,0.5161498698790326,0.4531970970858349,0.5041537377705801,0.5666965715090478,0.7336053013174605,0.15249163705936242,0.12942017388796884,0.15804185369627555,0.1935208874308935,3.790832664403896,2.9719472216657556,3.895480299748286,3.585737311067763,0.5538600427251127,0.7105636967220922,0.7660756600845073
CS99,NA,NA,NA,NA,232.5,0.938102,0.858928,0.548433,0.6890175000000001,0.632264,0.12777,NA,NA,NA,NA,0.5869763007279617,0.938102,0.858928,0.548433,0.5338958636876904,0.530810770941834,0.5416602349228536,0.6079113735319717,0.4551180693552726,0.6751036318539393,0.5030878917164139,0.5053512613899752,0.5209034395745115,0.22655277008798996,0.5251233181235505,0.6311816783779776,0.4872327155528732,0.5487829015849681,0.49941915935138526,0.46414307361602003,0.42497814954934787,0.6207868863511098,0.4858192996659416,0.5041888396131657,0.6571039913548944,0.5772513170803298,0.6427622334012429,0.6352010272187943,0.414054183747222,0.4758716948594325,0.6305889711297357,0.6467198865406232,0.6725386876111189,0.6723980464754763,0.3475597743032262,0.32632923493159466,0.33866806316944936,0.5396111052628427,0.5633439927521934,0.5660249598325195,0.324462559493497,0.5623196623609239,0.5231966951372706,0.4737155241758955,0.5182706781903554,0.5778643680576859,0.7331098251819904,0.11928495418377133,0.08948931032862258,0.09419660238429864,0.19434723356217198,3.7721649634259777,3.971293172868103,5.791425548896982,6.134662540164065,0.6718531050077541,0.8679223276254964,0.9895590376497
CT108,NA,NA,NA,NA,246,0.938971,0.857738,0.531063,0.699671,0.638324,0.126338,NA,NA,NA,NA,0.7318943333642505,0.938971,0.857738,0.531063,0.49874659258694704,0.48446585236498907,0.5136274443039519,0.6645468896949334,0.43754397299060777,0.5385263129952916,0.32181994957725263,0.35461351092121846,0.39544336837024685,0.34326155975768274,0.4674914172809925,0.5857203617067254,0.5327605507375449,0.4779817334640355,0.5376984797809783,0.4100296591859926,0.33213996593184936,0.41807599791529804,0.46566196852873043,0.4769274333872943,0.6386114854624404,0.500825407782248,0.5598759977788255,0.5575192682064486,0.30724723823112615,0.39544336837024685,0.5474781172780377,0.5404424137388908,0.5665089537970586,0.5714691214908936,0.4523916098812738,0.42339813839895274,0.42612068271543696,0.42216985348800284,0.4626831076571016,0.40180314605437706,0.3248963681460607,0.439988774695185,0.5446879101125109,0.444984620102822,0.4522355559260275,0.5135985920302029,0.7649165833410626,0.10494745059853472,0.06811381601693904,0.07781398278877033,0.17765952717116096,4.305519639282422,4.24007079319214,6.6394100693692195,6.600338057806269,0.7271360643560347,0.9034848443009372,1.0236932246467472
CT109,NA,NA,NA,NA,246,0.938971,0.857738,0.531063,0.699671,0.638324,0.126338,NA,NA,NA,NA,0.7373445444742539,0.938971,0.857738,0.531063,0.5006419822175878,0.485450327784979,0.5168891906858806,0.6619674402409575,0.4428159344747695,0.5430746875419277,0.34129818742508133,0.2886624160626158,0.36138851453755966,0.34252927787586723,0.4674284361480918,0.5855701941833312,0.5382714390161121,0.4823092937980013,0.539547222328862,0.4080253482467176,0.3294131719208247,0.4178545335438478,0.4650296460513625,0.47866319376814254,0.6378805467263648,0.5097606518719189,0.5631388305720023,0.5681054263690468,0.3047918950248765,0.39585807194031075,0.5466974222442995,0.5405704456012006,0.5690819593474842,0.5716102482216392,0.4533025777557005,0.4198397075327512,0.42647661547627563,0.4234701882548875,0.4642064521340149,0.40331867044597935,0.3490737164150764,0.49605583742034576,0.554980610708516,0.4491332919997959,0.4525325871464872,0.5133379910010408,0.7662791361185635,0.10181325920727843,0.0801613145881213,0.08337121614433717,0.17734246052717445,4.320900555009191,4.411343821981177,5.645274026151584,6.1572568416456805,0.7512449186170386,0.8487263149886283,0.998773545930032
CT110,NA,NA,NA,NA,246,0.938971,0.857738,0.531063,0.699671,0.638324,0.126338,NA,NA,NA,NA,0.7199330698092538,0.938971,0.857738,0.531063,0.5032713664567569,0.4866183717272643,0.5199137048236016,0.6538552923542112,0.44561772058777777,0.5424311656252123,0.2849507707859738,0.31147661862271,0.3144086643362543,0.3409262226252498,0.4673654477778135,0.5851952471333369,0.5402504355037964,0.4855118307275728,0.545399782968286,0.40607841561024033,0.3281626173730791,0.4169664063532053,0.46458655471919513,0.4804571612895579,0.6368434492188533,0.5128901312071384,0.5680358136298773,0.5749502820712111,0.3038988073885309,0.3964369776479789,0.5450760458553159,0.5405064250212351,0.571539674880476,0.5740218371644331,0.4543410354096112,0.4178545335438478,0.42469166040179607,0.42418946903124327,0.46490308797631663,0.4041904154021238,0.3571295219499975,0.507922389602692,0.5562474014020901,0.4451441883125523,0.4563001727220741,0.51079508175044,0.7619262674523134,0.10658163459526766,0.07828966156156018,0.09183747487787146,0.17849930188819488,4.2685111896379,4.176556214426056,5.828357967332371,5.561946062102778,0.7159872506733355,0.8566422549247301,0.939916191976997
CT111,NA,NA,NA,NA,247,0.938971,0.857849,0.529138,0.699278,0.638081,0.125826,NA,NA,NA,NA,0.7759764699404829,0.938971,0.857849,0.529138,0.5052900719682053,0.48809234664057977,0.5218323576667104,0.648861499400116,0.4467449449079661,0.5385900533626974,0.37009928937455955,0.348842064486319,0.2979637924395303,0.33917385060593064,0.4678062149322575,0.5844473566867504,0.54604805972681425,0.4891355256337851,0.5466324365925607,0.4042694625396489,0.3273204798391764,0.41337634565899106,0.4640162923586822,0.4828026076060348,0.6350990535077744,0.5129515586667959,0.5658868350840516,0.5681750575986156,0.3019025618002985,0.39602367266567495,0.5439773034403975,0.5423025797386283,0.5740931286867944,0.5765298117451125,0.4513477843162098,0.4149545438843508,0.4223146974066364,0.42454828597951383,0.46515617276150456,0.40450640323811543,0.3409262226252498,0.5065753026308373,0.5556467193697663,0.4501336553154348,0.45949491075071786,0.508391645285666,0.7754836174851207,0.09989344087269399,0.07354049267323515,0.09470111463257579,0.17719912211601294,4.376340064356576,4.506138254753816,6.248189181875712,5.368380797397571,0.774988986259873,0.9170834771862607,0.9505085001864719
CT112,1780000,2900000,NA,NA,247,0.938971,0.857849,0.529138,0.699278,0.638081,0.125826,0.37572693372825633,0.4376349434688288,NA,NA,0.7532117882375657,0.938971,0.857849,0.529138,0.5071262951179923,0.48864470424370576,0.5245634554408706,0.6412565327250708,0.44714188148638445,0.5376984797809783,0.2675851448520808,0.3292749590216471,0.37642688248951545,0.33892124539453294,0.4683724019610147,0.5835533644711941,0.5474781172780377,0.4904232517667364,0.5485868901895895,0.402761775675748,0.3257584917433333,0.41148162514965736,0.4627466759009051,0.48403488220988966,0.6338814506485382,0.5038218290735679,0.5633439927521934,0.5683840625173845,0.30042248709156977,0.39527720474983363,0.543203511429078,0.5444939837576657,0.5741644413077738,0.5798677021878079,0.44753835213914167,0.4158510589687369,0.4196200123798162,0.42504971792878893,0.46553556599087226,0.4046641970002463,0.344471674764773,0.4999082886002792,0.5406985147236203,0.44105183320768265,0.4575177788309539,0.5132792421852536,0.7697924470593914,0.10888651864616086,0.07586385904874969,0.08176799127857555,0.1775432533471658,4.335802304772173,4.050564190053048,6.0307738700315205,6.277263684227748,0.7110079066668211,0.8883595876118185,1.0132726633048161
CT113,3800000,6670000,40000,NA,247,0.938971,0.857849,0.529138,0.699278,0.638081,0.125826,0.4357991341420021,0.49199181287324334,0.1858623730759936,NA,0.7645918351041711,0.938971,0.857849,0.529138,0.5069426179536773,0.4884606070688676,0.5242526074855527,0.6428704780500025,0.44740624674133206,0.537889388663542,0.3783827997194694,0.3671247899195456,0.29035403681573607,0.33942588232646465,0.4687495441090513,0.5827371454042176,0.547152632216572,0.49036195258674176,0.5483909832956189,0.4030802074367049,0.3260442600737663,0.4120139270499653,0.4614736870047084,0.48526580040731143,0.6319759935112211,0.4988077360762934,0.5634124133214482,0.560011225304815,0.2992961459303393,0.3956923110963577,0.543267938427947,0.54236686777742,0.5691518524806226,0.5766018616010473,0.45147842369335794,0.42086210544172115,0.4219524159290372,0.42512126481226387,0.46559877110808734,0.40505810118094693,0.34277389664002195,0.487294134879666,0.5455293523661291,0.44916712612594584,0.45964806071034764,0.5061565366950597,0.7726374587760427,0.0980237768371093,0.06965721466078456,0.09502124282526185,0.1772799783566089,4.358289446661811,4.582226278348241,6.598714332014759,5.326772431569328,0.7751999800973064,0.9321477970040651,0.9374290824089387
CT114,1740000,2910000,NA,NA,247,0.938971,0.857849,0.529138,0.699278,0.638081,0.125826,0.37108907600855945,0.4389524151779083,NA,NA,0.7384730233709741,0.938971,0.857849,0.529138,0.5070038422003055,0.4885833409310763,0.5243147665230292,0.642546024701271,0.4474723058584074,0.5378257437941407,0.3328108364012368,0.30550013686879673,0.39486108521136537,0.34030352722023804,0.46893802167459403,0.5818502306417979,0.5472827925595614,0.49048454893122134,0.5484562740152203,0.40284143533437927,0.32590147545024617,0.411861983595486,0.46058051644076997,0.48618816344594495,0.6301952564196545,0.49642282843085034,0.557720563574389,0.5538513436585047,0.2981553598428314,0.3961064131598987,0.543139094473104,0.5380803749241667,0.5645094220810801,0.5743071299769071,0.4567964885709221,0.42626311859331034,0.4246199840394469,0.42519279023318335,0.4657251582688099,0.4051367829914787,0.2907717329597611,0.43624523384193636,0.5217084419187125,0.4414452730630367,0.4507413771292086,0.5117021628660652,0.7661077558427435,0.10642826953593797,0.07621043393880816,0.07664717601316315,0.1781539602731753,4.300256669388767,4.147819700422476,5.914431316466765,6.676073268220437,0.7140409953760439,0.8598041791957121,1.0253341706148096
CT115,NA,NA,NA,NA,248,0.938971,0.858059,0.527229,0.699393,0.638256,0.125319,NA,NA,NA,NA,0.8732399312861361,0.938971,0.858059,0.527229,0.5045558817581262,0.4877239957400077,0.5210272359842799,0.65139004266903,0.44687730915403606,0.5421740330165837,0.3247519704691138,0.2684132693033295,0.38525395356836156,0.33700806529894356,0.46950308532420604,0.58067325302615,0.5455293523661291,0.4885219752105081,0.5461129468069481,0.4045853167524137,0.3277424039211158,0.41472981720004487,0.45795447468367423,0.48471204819984287,0.6295089620073486,0.49899116509761365,0.5576534505844142,0.553785036605075,0.2969996681610184,0.3944439434672414,0.541211166606613,0.5380167042117749,0.564440732265227,0.5716808415453694,0.4569253124580722,0.4267609864054287,0.42747046858394894,0.42483494816865247,0.4652826682356829,0.4047430440371156,0.2869362274643126,0.4370661828611982,0.5227003000371949,0.4406522407352981,0.4476263115901722,0.5108516199250026,0.799374732821534,0.10913730873426185,0.08219023716875704,0.07698149667919253,0.18479748236165636,4.325679779863691,4.037594896244337,5.446222410468093,6.636031279748834,0.7356091931995953,0.8626540214791091,1.0693740281086714
CT130,NA,NA,NA,NA,248,0.929486,0.860634,0.526441,0.699732,0.638597,0.125722,NA,NA,NA,NA,1,0.929486,0.860634,0.526441,0.556581604705645,0.5647843521358846,0.5678270860679577,0.7549258697469982,0.6098714687001792,0.5473478895525288,0.42497814954934787,0.43931171075347186,0.4862496304345944,0.3489579471988206,0.5101285149763732,0.5826630969909438,0.48974884706460964,0.4307782354600918,0.4530425244798189,0.3974248929059852,0.32618684633010636,0.40355682591897046,0.4132254123700174,0.42654773938474855,0.6363279795274545,0.43056838543110465,0.48403488220988966,0.48919686786538613,0.29323599710736575,0.38122341089877393,0.5375076478243981,0.5321308470308167,0.547738708229782,0.5545151472943808,0.4624287500428824,0.44720799216050416,0.4435521189782585,0.43494044326004594,0.5288675301253883,0.4648397971366041,0.32107339655424466,0.4631914184795003,0.5253100365914599,0.45078619561291416,0.4738363699880534,0.5147643575894427,0.82914025,0.11887136291303746,0.07808664755475872,0.06498783041260364,0.20966720928871224,3.9545537559870505,3.792218618227631,6.068084427056148,7.920934647629199,0.7235501881705728,0.9406399855997415,1.1257939241395958
CT131,1000000,110000,NA,NA,248,0.929486,0.860634,0.526441,0.699732,0.638597,0.125722,0.3234989739592508,0.24271651272008374,NA,NA,0.7871859621710028,0.929486,0.860634,0.526441,0.5587290193086893,0.5679662193524051,0.5705537290092934,0.7545495319068682,0.6172414094245221,0.5382714390161121,0.42718692217123577,0.44052931777575455,0.4877853939602522,0.3503397744881749,0.5144881692724271,0.5856452644231449,0.49011673545092527,0.4256928700230928,0.45213092823327294,0.39651951974637306,0.32532833890125196,0.40035564156216735,0.41216575681379125,0.42690304748753405,0.6361223588355723,0.4516742958718467,0.47853933368665363,0.48397330158903673,0.2946416098417992,0.38744860617645616,0.5434612798631677,0.5367450802572739,0.5499611945041712,0.5559135496099133,0.45750452670010805,0.44381939698681094,0.44052931777575455,0.434733858600516,0.5299950936569789,0.4681837365441978,0.3310576858444001,0.4867412627092659,0.5361739403257414,0.4535357166924617,0.4765118661505634,0.5153153754421251,0.7759367405427507,0.11792081742231625,0.07967160884949563,0.06630544632852452,0.1761870884180179,4.404049964783907,3.846103907745055,5.9809494628221005,7.771840836254761,0.7225185677050245,0.9378123107013455,1.1240219899666464
CT132,47980000,48700000,5210000,180000,248,0.929486,0.860634,0.526441,0.699732,0.638597,0.125722,0.7870137243083838,0.7459494719016627,0.4797403222924055,0.30278062776578557,0.8997033298422572,0.929486,0.860634,0.526441,0.555980291982978,0.5635493043797681,0.5671325176457307,0.7541752025937485,0.6083354957361594,0.5450760458553159,0.4237581655737257,0.4385651355270918,0.4858192996659416,0.3517057783658479,0.5258081952621498,0.5892812534976645,0.4902393481280812,0.43112760678840556,0.4535624542673268,0.3975890002166224,0.3264714265867047,0.40347747483631746,0.4005170509657353,0.4272578394702127,0.6360196692770669,0.45582901890662,0.4836653471509786,0.49697326521948704,0.29543472035726104,0.3931021137354822,0.5504861244720285,0.5307479861429887,0.5495680028832358,0.5542494652819328,0.4646498772147101,0.4422123088706603,0.44274892279047984,0.4343892035195117,0.5283045233283329,0.46388947869732666,0.3698047435803455,0.5167659352499349,0.5493061136002472,0.45575541442678275,0.4795948642283936,0.5183093911620666,0.8040660824605643,0.11468182702798575,0.07827420546389274,0.0663582302165776,0.18721845930029574,4.294801300393429,3.9740857486998786,6.127112519201831,7.810777796068811,0.7564092474205736,0.9736832989013378,1.1548686972499689
CT133,14520000,12690000,2400000,540000,247,0.929448,0.85951,0.526435,0.699649,0.6387395,0.126231,0.5833965569326324,0.5545143649694959,0.431222287883244,0.37120995510838484,0.7587155348998615,0.929448,0.85951,0.526435,0.613162816803806,0.6238546984996136,0.6206030049672483,0.7775443833968424,0.7470760784739668,0.49960258337980085,0.4540816818800953,0.4792822214358805,0.5489790180155617,0.35450294760682166,0.5373168923428984,0.5924401222883005,0.49189385737035923,0.3984888460037914,0.40631309492769024,0.38551894042141954,0.29221780099486594,0.3593833057164549,0.38995697170838456,0.4273996126448153,0.6358145308026543,0.4198397075327512,0.4626831076571016,0.4593014852763797,0.29680557012653225,0.39452745402874073,0.5515383359651324,0.5306852081322792,0.5451407720519638,0.5495025127479245,0.4639528895866799,0.44667874319018624,0.44734017476677257,0.4396504364181977,0.5656797798380865,0.5451407720519638,0.2875877068640819,0.40818025710908146,0.5176907062019988,0.4542448552190962,0.4868097126362302,0.5179730497775294,0.7685271337249654,0.13225462411841193,0.11720277638278129,0.08173770020522282,0.17595290642796035,4.367800164981191,3.434623615219652,4.1535680950622025,6.3370152142405445,0.6712149171209008,0.7965136098188472,1.029282758153633
CT134,NA,NA,NA,NA,245,0.929448,0.859703,0.528358,0.698382,0.637423,0.127261,NA,NA,NA,NA,0.6876968112061596,0.929448,0.859703,0.528358,0.5789194128347335,0.5918971818824837,0.5892048349458854,0.7588053899743926,0.6759731073745355,0.5258704901844999,0.43562794052475684,0.4534975016441612,0.5011311206840167,0.3569127508881783,0.5481299357420523,0.5940781983367008,0.49030065137820256,0.41525380584950716,0.4400563961327638,0.3927649703951165,0.318029793503739,0.3897852305135414,0.38926891059980645,0.4276121193242726,0.6355074219194492,0.4213715683925225,0.45923743669907136,0.4625559458110997,0.29834651325309947,0.3927649703951165,0.551077603977741,0.5289301179018278,0.5390364828041613,0.5389726806005363,0.4652826682356829,0.4553767424452263,0.4603250027475187,0.43672441121182076,0.5427528026258357,0.4820008505977506,0.29384119737967385,0.4126205676119,0.5183694080363402,0.44977665407460105,0.4793986498386202,0.5145334757298341,0.7513014528015399,0.12392339275644566,0.09576327705219606,0.06867862222222651,0.1800337202612355,4.173115190373082,3.6294733711703246,5.006080249084652,7.49190154201019,0.6559585820155628,0.8197182389208872,1.0360839161424527
CT97,NA,NA,30000,4230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14638358200383353,0.5832793102401105,NA,NA,NA,NA,0.5092089950229907,0.5109871657122084,0.5101285149763732,0.2849507707859738,0.596999348843233,0.44127098069131065,0.6110762230513244,0.6240427251221916,0.6244195172413531,0.3780122603954997,0.5024763493515605,0.5466324365925607,0.6930995461971979,0.6762645944830965,0.6692146221359987,0.3414219027476486,0.5024763493515605,0.3946109234108567,0.35970201892143905,0.41555264331324965,0.5985977766859067,0.47624447708555223,0.5157803962188363,0.5382714390161121,0.4784154551617031,0.5527259100864391,0.712628891596027,0.6934476362112876,0.675537440506503,0.6537367110224052,0.3031779773365831,0.3267552218725737,0.36128375579779726,0.4117859691195671,0.39352258836172,0.41397897785545745,0.41689223044345575,0.45949357497876475,0.5747357057750971,0.4582642663446325,0.5194318698616874,0.541500788676712,NA,0.13690120685566062,0.10608748238926069,0.11210720858459872,NA,NA,3.3474085208598297,4.896259748683318,4.830204903978881,NA,NA,NA
CT98,33150000,22060000,190000,900000,238,0.938641,0.858476,0.539837,0.692451,0.633373,0.124648,0.7105097923328129,0.6293223607047349,0.28202744817713155,0.41440341636399675,0.650766907879044,0.938641,0.858476,0.539837,0.49005542599780016,0.49238383232226357,0.4934246973691627,0.3587434672749293,0.5094541559067717,0.5863221187557165,0.607403857503819,0.6063934432270611,0.6145693384597982,0.3666226151498615,0.49220010407049686,0.5617748505105656,0.6688064229097759,0.6032330905054761,0.6662569659757889,0.3426516531789003,0.4914650400786964,0.3889237769486756,0.42325397181286645,0.4385651355270918,0.608250584067137,0.4831108093141195,0.5246256409341202,0.54417098109338,0.44780240932065846,0.5156572652796241,0.6725386876111189,0.6675911788338263,0.6802846544300211,0.6980974381997019,0.32518455161995713,0.31895275621594005,0.3047918950248765,0.411024245896079,0.38031299827884413,0.41345177086309987,0.37146557387920326,0.4497108151538558,0.5592007757763195,0.4587473986685997,0.5002491486100202,0.5470595292811801,0.746930226969761,0.11989343877718751,0.09531411056410252,0.11811347432562923,0.18378471878084007,4.064158499817722,3.8262927758803005,5.248426971089268,4.631643700302825,0.6753060519872771,0.8558465746520101,0.8845262983136916
CT99,NA,NA,NA,NA,238,0.938641,0.858678,0.539837,0.69177,0.632646,0.124648,NA,NA,NA,NA,0.6545328759307705,0.938641,0.858678,0.539837,0.5363642463610732,0.529431049909194,0.5446232575547737,0.6053890765891432,0.45602269655960254,0.6685351629589222,0.5012534074130529,0.5033936863557927,0.5159035405601038,0.2483908446525599,0.5251855521439509,0.6308850028306211,0.4940979817676626,0.547738708229782,0.5070038422003055,0.4622378924944659,0.41741092604382085,0.6143928306402137,0.4908522903220004,0.5022317476464707,0.6608261493940694,0.5592007757763195,0.6256509855636518,0.6104727232499072,0.4269740470454917,0.48156886855246783,0.6369467877520492,0.6433043974250324,0.6796787842216206,0.6798299053034816,0.3599140516854157,0.3201700946965185,0.3350608728650513,0.5366815872921534,0.5611631618375951,0.5623878365627405,0.2838268994619924,0.5175056856258342,0.5155957048022054,0.4729605767912587,0.5128578421066387,0.5755741243595727,0.7479222189826926,0.11720773686664664,0.08906937573540295,0.0945021882667185,0.1831770766373585,4.083055766106466,4.0352334191843555,5.7579593196002365,6.090590439399134,0.7179113723910815,0.9163627822705767,1.0522665716621136
