ID,Lat,Long,Country,Villages,Livelihood,Demography,Cultural,Health,Learning,Assets,Flexibility,Agency,Organisation,Sensitivity,AdaptiveCapacity,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,cost.reef,cost.sgrass,cost.mngrov,cost.crop,TEV,cdd_126_2050,cdd_126_2100,cdd_245_2050,cdd_245_2100,cdd_370_2050,cdd_370_2100,cdd_585_2050,cdd_585_2100,evspsbl_126_2050,evspsbl_126_2100,evspsbl_245_2050,evspsbl_245_2100,evspsbl_370_2050,evspsbl_370_2100,evspsbl_585_2050,evspsbl_585_2100,npp_126_2050,npp_126_2100,npp_245_2050,npp_245_2100,npp_370_2050,npp_370_2100,npp_585_2050,npp_585_2100,pH_trend_126_2050,pH_trend_126_2100,pH_trend_245_2050,pH_trend_245_2100,pH_trend_370_2050,pH_trend_370_2100,pH_trend_585_2050,pH_trend_585_2100,r10Int_126_2050,r10Int_126_2100,r10Int_245_2050,r10Int_245_2100,r10Int_370_2050,r10Int_370_2100,r10Int_585_2050,r10Int_585_2100,r10p_126_2050,r10p_126_2100,r10p_245_2050,r10p_245_2100,r10p_370_2050,r10p_370_2100,r10p_585_2050,r10p_585_2100,sst_trend_126_2050,sst_trend_126_2100,sst_trend_245_2050,sst_trend_245_2100,sst_trend_370_2050,sst_trend_370_2100,sst_trend_585_2050,sst_trend_585_2100,sst90Int_126_2050,sst90Int_126_2100,sst90Int_245_2050,sst90Int_245_2100,sst90Int_370_2050,sst90Int_370_2100,sst90Int_585_2050,sst90Int_585_2100,sst90p_126_2050,sst90p_126_2100,sst90p_245_2050,sst90p_245_2100,sst90p_370_2050,sst90p_370_2100,sst90p_585_2050,sst90p_585_2100,tap_trend_126_2050,tap_trend_126_2100,tap_trend_245_2050,tap_trend_245_2100,tap_trend_370_2050,tap_trend_370_2100,tap_trend_585_2050,tap_trend_585_2100,ts90Int_126_2050,ts90Int_126_2100,ts90Int_245_2050,ts90Int_245_2100,ts90Int_370_2050,ts90Int_370_2100,ts90Int_585_2050,ts90Int_585_2100,ts90p_126_2050,ts90p_126_2100,ts90p_245_2050,ts90p_245_2100,ts90p_370_2050,ts90p_370_2100,ts90p_585_2050,ts90p_585_2100
BQ92,-4.8211021,39.08933994,Tanzania,Mwandusi,0.412971084,0.120902702,0.037336144,0.043927124,0.074792951,0.056103993,0.089804142,0.075201432,0.175310127,0.615137053,0.471212645,13390476.797260776,11449507.174748555,9155652.40912412,1714985.502147707,156.97811713208108,0.6662645773530601,0.6349167994157909,0.42879734234414174,0.5018378832357308,0.4648509524943083,0.09936343433467264,1585432.4527956757,894962.1778213956,4498245.273821953,63422.49746734483,1911563.7726784274,24.599831317626187,23.732458862013708,23.72412777861444,23.437541767463504,25.040712366458443,24.16261488245899,23.22997260124417,23.22301995595817,-5.385979890208486e-9,3.7887382948323996e-8,-5.877906654812098e-8,-2.9027936694068488e-8,-4.271302930053324e-8,-1.8330629477120254e-8,-6.549184774874833e-9,-1.955498600115711e-8,6.981513030327365e-11,6.964546366408522e-11,8.81079902872261e-11,9.615600411579081e-11,7.067991914394677e-11,8.570767198552693e-11,1.2814302185587865e-10,1.132793237733302e-10,-4.6687287708042783e-4,1.927313508183303e-4,-0.001135055617541401,-4.083221106602555e-4,-0.001025903903209818,-0.001580683127007046,-8.558109942983716e-4,-0.0012828710414298334,-7.896709985744698,-10.801882619335146,-7.403055241387944,-9.439302869590888,-8.235012391302893,-10.0445047883179,-7.84138404700412,-10.852862528461959,8.28572636313348,8.320525865856737,6.795362494474115,8.153166945725992,10.420011192488177,11.954640009502793,7.63204558260819,12.003941836856724,0.011188402062365106,-0.010554191731009762,0.01281841290389742,0.007590344180268768,0.013263075476579053,0.025298310461431033,0.01697682781939797,0.03246296361705445,0.9777924663403998,0.2022249485025654,0.8704605026261506,0.3801456806251073,0.9184661327732927,0.5058768475135472,1.0153222896735608,0.6139585760868491,15.80799775532439,4.125221810223011,13.37539259143822,5.332532036823958,14.004434645496197,6.337149010115711,14.897133628599605,7.265102738884409,0.007936804183125337,0.008458964638682197,-0.0033895395285212476,0.00622622674294938,-0.0026944186852023255,0.012927727947139615,0.012061564696100526,0.004481793770711758,3.2458516330895617,2.8482669188538297,3.014903505016474,1.9869049217813188,3.0847959933480533,1.6969466940196203,2.876038680397162,1.6466629170223148,112.31026088528846,116.74988336064771,114.16420089669097,135.54000591660787,114.26210504865912,153.18259501281923,116.64696371630572,164.81910614739766
BQ92,-4.8211021,39.08933994,Tanzania,Ndumbani,0.3488512,0.123036971,0.039726673,0.046589816,0.076137156,0.064412539,0.096878099,0.07314337,0.160754669,0.558204659,0.471325833,13390476.797260776,11449507.174748555,9155652.40912412,1714985.502147707,156.97811713208108,0.6662645773530601,0.6349167994157909,0.42879734234414174,0.5018378832357308,0.4648509524943083,0.09936343433467264,1585432.4527956757,894962.1778213956,4498245.273821953,63422.49746734483,1911563.7726784274,24.599831317626187,23.732458862013708,23.72412777861444,23.437541767463504,25.040712366458443,24.16261488245899,23.22997260124417,23.22301995595817,-5.385979890208486e-9,3.7887382948323996e-8,-5.877906654812098e-8,-2.9027936694068488e-8,-4.271302930053324e-8,-1.8330629477120254e-8,-6.549184774874833e-9,-1.955498600115711e-8,6.981513030327365e-11,6.964546366408522e-11,8.81079902872261e-11,9.615600411579081e-11,7.067991914394677e-11,8.570767198552693e-11,1.2814302185587865e-10,1.132793237733302e-10,-4.6687287708042783e-4,1.927313508183303e-4,-0.001135055617541401,-4.083221106602555e-4,-0.001025903903209818,-0.001580683127007046,-8.558109942983716e-4,-0.0012828710414298334,-7.896709985744698,-10.801882619335146,-7.403055241387944,-9.439302869590888,-8.235012391302893,-10.0445047883179,-7.84138404700412,-10.852862528461959,8.28572636313348,8.320525865856737,6.795362494474115,8.153166945725992,10.420011192488177,11.954640009502793,7.63204558260819,12.003941836856724,0.011188402062365106,-0.010554191731009762,0.01281841290389742,0.007590344180268768,0.013263075476579053,0.025298310461431033,0.01697682781939797,0.03246296361705445,0.9777924663403998,0.2022249485025654,0.8704605026261506,0.3801456806251073,0.9184661327732927,0.5058768475135472,1.0153222896735608,0.6139585760868491,15.80799775532439,4.125221810223011,13.37539259143822,5.332532036823958,14.004434645496197,6.337149010115711,14.897133628599605,7.265102738884409,0.007936804183125337,0.008458964638682197,-0.0033895395285212476,0.00622622674294938,-0.0026944186852023255,0.012927727947139615,0.012061564696100526,0.004481793770711758,3.2458516330895617,2.8482669188538297,3.014903505016474,1.9869049217813188,3.0847959933480533,1.6969466940196203,2.876038680397162,1.6466629170223148,112.31026088528846,116.74988336064771,114.16420089669097,135.54000591660787,114.26210504865912,153.18259501281923,116.64696371630572,164.81910614739766
BR92,-5.0711021,39.08933994,Tanzania,Kwale,0.40651269,0.117611614,0.040156303,0.047207693,0.076841926,0.069144183,0.101282734,0.065647979,0.169495943,0.6114883,0.482412765,12854498.014324004,10347092.744071564,8259644.120028871,1118806.502709504,169.14581795224444,0.7157595499085744,0.6820369912902771,0.46079727099132284,0.538766127261104,0.4992806945912309,0.10707227306974315,1521972.5648959621,808790.8514330979,4058029.2333231447,41374.986841393766,1765689.3389487984,20.74615673018633,20.061153735840595,20.03370763415056,19.80522101482818,21.148029918613922,20.564638088017166,19.612067261089567,19.835615760072145,1.6141775380223682e-9,2.872235676007692e-8,-5.1114924095899886e-8,-2.344072323288308e-8,-3.49270926573286e-8,-1.327579185272809e-8,4.327370171839624e-9,-1.5213094592367223e-8,6.465222384493796e-11,5.5619496142294366e-11,6.966033057364459e-11,8.744331982364759e-11,6.52438877423051e-11,7.227698342267411e-11,1.076102573135988e-10,9.508079424431092e-11,-4.962999341697677e-4,2.0601178196025943e-4,-0.0014236533477691687,-5.125221721882896e-4,-0.0012988620882871547,-0.002003372802734907,-0.0011049067686642934,-0.0016578674345640652,-6.774272965880665,-9.387014158498285,-6.511801297888021,-8.157309020152043,-7.335572627379977,-8.966873385474914,-6.898590100792528,-9.98962861962725,6.900567503814673,7.110800709846147,6.032441703252011,7.499849194253167,9.398066627447157,10.711091202989715,7.181404316872531,10.870501853755924,0.014043901133343941,-0.012184057272329274,0.015501022153043156,0.009736026446452595,0.01610386627936681,0.030002739290588817,0.020368489947304315,0.03912925542931453,1.0510180427141327,0.2919133743749027,0.9633042222836471,0.5443230114436033,1.0218645192532128,0.7342657982619869,1.1433126578633637,0.8868375118568065,16.559278881720964,6.036472733913495,15.038862328204367,7.745115983790922,15.795584754228326,9.182753237709468,16.756949778310556,10.549718851542742,0.007002224485514097,0.006881058421507348,-0.0028441916331351813,0.004388788201228564,-0.002366453668833463,0.009934076665568588,0.010307379140137005,0.002345744512429809,3.1419284580424227,2.7378430821600857,2.912694242079045,1.9320644126630708,2.9297638583191716,1.6856730611262867,2.7356992778031137,1.6439924935991126,113.32163779776991,118.15384776028559,115.22242861306201,137.16449039172275,116.03520593308593,154.2865453993043,118.43793779588496,165.87616113336233
BR94,-5.0711021,39.58933994,Tanzania,Mtambwe,0.424471592,0.134969418,0.045877452,0.049799895,0.071485588,0.057928906,0.110655815,0.06662902,0.161798599,0.655118358,0.468497928,14865921.932482189,10719488.112647165,9128459.947750827,645717.6500905572,196.4092644364723,0.8320906070960037,0.7928901141542894,0.535626823083449,0.6265158770856557,0.5804577851451174,0.12433781909432012,1760125.156805891,837899.5078131782,4484885.400009564,23879.517334812455,1877721.3307553323,15.736139735898265,15.061742650711258,15.16157032159483,14.85534265872918,15.953872376243192,15.173471367481664,14.835793709101601,14.64694170129882,9.047504361625857e-9,1.2752870041669038e-8,-1.6069348136837403e-8,3.177300587904971e-9,-2.2679274394680255e-8,-2.2334900554280054e-9,2.3236948438415934e-8,1.4407230787161668e-8,3.438181102070097e-11,2.935291318869945e-11,4.7856163642082476e-11,4.7201692225218743e-11,4.0627987792245874e-11,4.4204181125309684e-11,6.6743251106285965e-11,5.659194935644169e-11,-0.0013244281448877122,5.490843562293877e-4,-0.002699419677937739,-9.661678166213893e-4,-0.003315809899440645,-0.0051129565490964065,-0.002789424771898612,-0.0041880265147742094,-5.046272831950942,-6.850200116058619,-4.9149471998688465,-6.0751056160885035,-5.208885045532237,-6.249416645669672,-4.9184343761688,-6.60125497249092,4.962253903407532,4.809910253361096,4.3748854275742195,5.073037710411543,6.671383775050103,7.449659101939203,4.902447149311948,7.284871334167802,0.022617240737083873,-0.014203746261463339,0.02943757481477142,0.01773800938308483,0.03042618854750207,0.05662146402260422,0.03995177181291004,0.07532219856421589,1.6522497447902602,0.7947984583839472,1.7523888935931833,1.4720962589246496,1.905193197351897,1.9915637675084132,2.0834990058629947,2.398684009350057,27.40749428686854,16.5214636639805,29.003722623849313,20.976826661270216,30.878486977203412,24.86859560373564,32.360075362339145,28.60781799847511,0.004063432628894598,0.008079887132632906,-0.0028593986961583124,0.005831384681988077,-0.0022068840820687963,0.010741921178736938,0.007833154682286035,0.004521416879043878,2.8911395192662916,2.559070907469945,2.784812875940943,1.891243074942892,2.694347451368535,1.6930196876088972,2.551019413594159,1.635899825909058,115.65816883297036,120.54919837988118,116.71682364413742,138.59902581939855,118.88192565358861,154.6515160986984,121.02528874525709,166.90356763629387
BR94,-5.0711021,39.58933994,Tanzania,Gando,0.346379648,0.134142161,0.054650912,0.043226244,0.042675208,0.03749056,0.119252658,0.073334345,0.140358332,0.578398966,0.413111102,14865921.932482189,10719488.112647165,9128459.947750827,645717.6500905572,196.4092644364723,0.8320906070960037,0.7928901141542894,0.535626823083449,0.6265158770856557,0.5804577851451174,0.12433781909432012,1760125.156805891,837899.5078131782,4484885.400009564,23879.517334812455,1877721.3307553323,15.736139735898265,15.061742650711258,15.16157032159483,14.85534265872918,15.953872376243192,15.173471367481664,14.835793709101601,14.64694170129882,9.047504361625857e-9,1.2752870041669038e-8,-1.6069348136837403e-8,3.177300587904971e-9,-2.2679274394680255e-8,-2.2334900554280054e-9,2.3236948438415934e-8,1.4407230787161668e-8,3.438181102070097e-11,2.935291318869945e-11,4.7856163642082476e-11,4.7201692225218743e-11,4.0627987792245874e-11,4.4204181125309684e-11,6.6743251106285965e-11,5.659194935644169e-11,-0.0013244281448877122,5.490843562293877e-4,-0.002699419677937739,-9.661678166213893e-4,-0.003315809899440645,-0.0051129565490964065,-0.002789424771898612,-0.0041880265147742094,-5.046272831950942,-6.850200116058619,-4.9149471998688465,-6.0751056160885035,-5.208885045532237,-6.249416645669672,-4.9184343761688,-6.60125497249092,4.962253903407532,4.809910253361096,4.3748854275742195,5.073037710411543,6.671383775050103,7.449659101939203,4.902447149311948,7.284871334167802,0.022617240737083873,-0.014203746261463339,0.02943757481477142,0.01773800938308483,0.03042618854750207,0.05662146402260422,0.03995177181291004,0.07532219856421589,1.6522497447902602,0.7947984583839472,1.7523888935931833,1.4720962589246496,1.905193197351897,1.9915637675084132,2.0834990058629947,2.398684009350057,27.40749428686854,16.5214636639805,29.003722623849313,20.976826661270216,30.878486977203412,24.86859560373564,32.360075362339145,28.60781799847511,0.004063432628894598,0.008079887132632906,-0.0028593986961583124,0.005831384681988077,-0.0022068840820687963,0.010741921178736938,0.007833154682286035,0.004521416879043878,2.8911395192662916,2.559070907469945,2.784812875940943,1.891243074942892,2.694347451368535,1.6930196876088972,2.551019413594159,1.635899825909058,115.65816883297036,120.54919837988118,116.71682364413742,138.59902581939855,118.88192565358861,154.6515160986984,121.02528874525709,166.90356763629387
BR95,-5.0711021,39.83933994,Tanzania,Kangagani,0.381770161,0.134420226,0.044142243,0.054325556,0.077639323,0.06064554,0.132361547,0.070402771,0.154544198,0.614658186,0.49559337999999997,16932966.823085953,10595684.11470238,7676365.15305799,390366.5438173023,208.75160556626588,0.8849916732965616,0.8433032036188596,0.5696597310467404,0.6664606262908785,0.6173943978840529,0.1321636724457185,2004863.2718533769,828222.2445098263,3771459.610618614,14436.285966023677,1832523.0450530194,9.429991216757548,8.995783521547544,9.076487786737085,8.870068997450547,9.546420523927479,9.024514557495136,8.873452874232896,8.714183682747281,6.5694359935169215e-9,7.592468475116511e-9,-1.162449221817131e-8,7.202740483628856e-10,-1.4559335864623928e-8,-1.0353025013553413e-9,1.4334093274064248e-8,8.91974962686384e-9,1.7114892111520173e-11,1.5609325244483437e-11,3.142462094733894e-11,2.6609906719813842e-11,2.3287876191857444e-11,2.568910823318761e-11,3.813596158531609e-11,3.24806543189363e-11,-0.001694894607936719,7.029300990149081e-4,-0.003651798029188927,-0.0013085386274479414,-0.0041729861584553106,-0.006435925219896567,-0.00357589586585579,-0.005370976137099956,-2.901294472498347,-3.9995022507730735,-2.8425802788881884,-3.6300557333854413,-3.0572591306430867,-3.6779682393161206,-2.832234051731851,-3.8569530863157775,2.801980415727533,2.6834260197481483,2.6316528939485564,2.9280697102803463,3.878230503108585,4.37339157577753,2.831619279504676,4.204009831099544,0.026915335672428816,-0.015408436211522075,0.03954010765576505,0.024189123391977537,0.04124006413696112,0.07676880917105111,0.053579646106588004,0.10182311901864546,1.9294744138831046,1.0145636338337911,2.34892811104687,1.8693208094771674,2.543895227279805,2.533182976441801,2.794078298789577,3.04984445508705,32.7626932578969,21.33044915714875,38.77374225988708,26.648586384132106,41.19295037546956,31.62889091335894,43.28365215188444,36.32819294882282,0.0021916579608479247,0.005298279664720634,-0.0018079628558695857,0.003937973402789294,-0.0013835669220434786,0.006904414205117117,0.00465432740862017,0.0030760275477669007,2.7591302935048523,2.4487949517542744,2.700356916115971,1.862088313462084,2.548092364711791,1.6977235526849839,2.429581783747082,1.6321945478226387,116.93204663332104,122.06138219828473,117.69533575426311,139.61013547418628,120.71491615338739,154.91249334316922,122.74488148136938,167.58555855667598
BR95,-5.0711021,39.83933994,Tanzania,Mjini Kiuyu,0.339634462,0.136453842,0.047057633,0.048276964,0.040738543,0.037418702,0.11590246,0.065550155,0.142320095,0.571422902,0.401929956,16932966.823085953,10595684.11470238,7676365.15305799,390366.5438173023,208.75160556626588,0.8849916732965616,0.8433032036188596,0.5696597310467404,0.6664606262908785,0.6173943978840529,0.1321636724457185,2004863.2718533769,828222.2445098263,3771459.610618614,14436.285966023677,1832523.0450530194,9.429991216757548,8.995783521547544,9.076487786737085,8.870068997450547,9.546420523927479,9.024514557495136,8.873452874232896,8.714183682747281,6.5694359935169215e-9,7.592468475116511e-9,-1.162449221817131e-8,7.202740483628856e-10,-1.4559335864623928e-8,-1.0353025013553413e-9,1.4334093274064248e-8,8.91974962686384e-9,1.7114892111520173e-11,1.5609325244483437e-11,3.142462094733894e-11,2.6609906719813842e-11,2.3287876191857444e-11,2.568910823318761e-11,3.813596158531609e-11,3.24806543189363e-11,-0.001694894607936719,7.029300990149081e-4,-0.003651798029188927,-0.0013085386274479414,-0.0041729861584553106,-0.006435925219896567,-0.00357589586585579,-0.005370976137099956,-2.901294472498347,-3.9995022507730735,-2.8425802788881884,-3.6300557333854413,-3.0572591306430867,-3.6779682393161206,-2.832234051731851,-3.8569530863157775,2.801980415727533,2.6834260197481483,2.6316528939485564,2.9280697102803463,3.878230503108585,4.37339157577753,2.831619279504676,4.204009831099544,0.026915335672428816,-0.015408436211522075,0.03954010765576505,0.024189123391977537,0.04124006413696112,0.07676880917105111,0.053579646106588004,0.10182311901864546,1.9294744138831046,1.0145636338337911,2.34892811104687,1.8693208094771674,2.543895227279805,2.533182976441801,2.794078298789577,3.04984445508705,32.7626932578969,21.33044915714875,38.77374225988708,26.648586384132106,41.19295037546956,31.62889091335894,43.28365215188444,36.32819294882282,0.0021916579608479247,0.005298279664720634,-0.0018079628558695857,0.003937973402789294,-0.0013835669220434786,0.006904414205117117,0.00465432740862017,0.0030760275477669007,2.7591302935048523,2.4487949517542744,2.700356916115971,1.862088313462084,2.548092364711791,1.6977235526849839,2.429581783747082,1.6321945478226387,116.93204663332104,122.06138219828473,117.69533575426311,139.61013547418628,120.71491615338739,154.91249334316922,122.74488148136938,167.58555855667598
BR95,-5.0711021,39.83933994,Tanzania,Selemu,0.317631488,0.130273484,0.045777302,0.048965216,0.060017365,0.091581229,0.116724177,0.068517089,0.152456384,0.542647489,0.489296244,16932966.823085953,10595684.11470238,7676365.15305799,390366.5438173023,208.75160556626588,0.8849916732965616,0.8433032036188596,0.5696597310467404,0.6664606262908785,0.6173943978840529,0.1321636724457185,2004863.2718533769,828222.2445098263,3771459.610618614,14436.285966023677,1832523.0450530194,9.429991216757548,8.995783521547544,9.076487786737085,8.870068997450547,9.546420523927479,9.024514557495136,8.873452874232896,8.714183682747281,6.5694359935169215e-9,7.592468475116511e-9,-1.162449221817131e-8,7.202740483628856e-10,-1.4559335864623928e-8,-1.0353025013553413e-9,1.4334093274064248e-8,8.91974962686384e-9,1.7114892111520173e-11,1.5609325244483437e-11,3.142462094733894e-11,2.6609906719813842e-11,2.3287876191857444e-11,2.568910823318761e-11,3.813596158531609e-11,3.24806543189363e-11,-0.001694894607936719,7.029300990149081e-4,-0.003651798029188927,-0.0013085386274479414,-0.0041729861584553106,-0.006435925219896567,-0.00357589586585579,-0.005370976137099956,-2.901294472498347,-3.9995022507730735,-2.8425802788881884,-3.6300557333854413,-3.0572591306430867,-3.6779682393161206,-2.832234051731851,-3.8569530863157775,2.801980415727533,2.6834260197481483,2.6316528939485564,2.9280697102803463,3.878230503108585,4.37339157577753,2.831619279504676,4.204009831099544,0.026915335672428816,-0.015408436211522075,0.03954010765576505,0.024189123391977537,0.04124006413696112,0.07676880917105111,0.053579646106588004,0.10182311901864546,1.9294744138831046,1.0145636338337911,2.34892811104687,1.8693208094771674,2.543895227279805,2.533182976441801,2.794078298789577,3.04984445508705,32.7626932578969,21.33044915714875,38.77374225988708,26.648586384132106,41.19295037546956,31.62889091335894,43.28365215188444,36.32819294882282,0.0021916579608479247,0.005298279664720634,-0.0018079628558695857,0.003937973402789294,-0.0013835669220434786,0.006904414205117117,0.00465432740862017,0.0030760275477669007,2.7591302935048523,2.4487949517542744,2.700356916115971,1.862088313462084,2.548092364711791,1.6977235526849839,2.429581783747082,1.6321945478226387,116.93204663332104,122.06138219828473,117.69533575426311,139.61013547418628,120.71491615338739,154.91249334316922,122.74488148136938,167.58555855667598
DC127,-14.3211021,47.83933994,Madagascar,Lagnamena,0.24254889600000001,0.088995129,0.102133573,0.10638401,0.127769371,0.038268376,0.079988938,0.077629459,0.135391926,0.540061607,0.459048069,3577163.109092662,6300323.492131131,18493980.54067753,1881933.0196226616,180.23767258756035,0.6797888385618172,0.6292802328221628,0.3871998864798156,0.5121753982074974,0.4673713225764941,0.09252972354471956,423536.11211657117,492471.0860859219,9086240.591479193,69596.44383072517,4447425.777855674,30.604092440495375,30.22448601867369,29.437745369289917,31.47557165824502,28.50928861711547,33.27271425048944,30.27583784716527,35.52417262639763,4.2715246633131374e-8,-2.2801678433014844e-8,-4.6368361597315824e-8,5.528336060777138e-8,-2.6522352329372918e-8,2.9245794491593408e-8,-4.0904580560324894e-8,-1.4111621230102649e-8,-1.5841134729373054e-11,-5.458218913371901e-11,3.6050406458297534e-11,-2.23047073353244e-11,1.0309488085328245e-11,7.411702959311483e-12,2.5444806060379193e-11,-2.7169746845954404e-11,-0.0013638832233765304,5.471865231542763e-4,-0.001847376364511766,-7.017951562688766e-4,-0.0015138380114143608,-0.002337865044040165,-0.0029036876337132362,-0.0042651758347805714,-8.937954299716356,-10.118044524911186,-5.723619776942015,-8.365523241222055,-7.562140864145836,-9.635658806354071,-6.955569111861162,-11.923437895006789,7.316782052561038,8.686006252402173,5.573511036403191,8.026662934707431,5.87621291657858,9.486694200315561,6.258665147824102,10.454782511058548,0.011547097565530623,0.006229743218553413,0.019466293219426913,0.014776353792857176,0.018061415857293987,0.03898068961541464,0.028267561286440857,0.05612404410630503,0.5906678023824786,0.6923600721517694,1.743639570037072,1.5829600883046084,1.3271555986921715,2.051610657548615,1.5956242236639349,2.47100170247175,14.28769198317402,13.7530057501694,18.011524110944418,18.23519297950081,18.42098666379318,20.231857864214376,19.894243766431067,24.241962305219012,-0.017369482851624467,0.005671906496985409,-0.010391729955662654,0.003206324784386488,-0.015799730293987208,-0.001627626894259604,-0.00877985256785842,-0.0063592536432952275,2.022992261959065,1.8070462556607405,1.8206527194688944,1.756435039024419,1.8078971371998338,1.8080250816316465,1.8396719067681788,1.8005787407254696,130.63199440799045,138.02134799429038,136.8085734512819,148.84684776001004,138.8404335835471,160.03736902382917,138.52050941612262,170.06138309885503
DC128,-14.3211021,48.08933994,Madagascar,Maromanjo,0.271846106,0.080758409,0.132731484,0.100164707,0.123627904,0.0190092,0.076628386,0.074027343,0.148985256,0.585500706,0.442278089,4417044.453971484,9657698.973492917,15644395.784176687,2199618.6109294984,150.04052775951692,0.5653320046744408,0.5233397155131828,0.3217184576970896,0.4259051074080259,0.38862498800404105,0.07687360059647501,522978.0633502236,754903.6979620473,7686216.803932279,81344.88927521295,3635812.3479665206,39.24555856636501,38.784786607881124,37.85904130130263,40.40699009448867,36.60867663380133,42.80806295253057,38.83342630018855,45.632304747239054,5.8097971229944096e-8,-2.7279268673236274e-8,-6.675433368151587e-8,7.202199858374589e-8,-3.325968736103654e-8,3.487692760903718e-8,-4.344502172047058e-8,-2.0782448902503657e-8,-2.2614548443626167e-11,-7.157267850740885e-11,5.131589031020378e-11,-3.1521874168844443e-11,1.422196156372486e-11,1.0028124380949082e-11,3.4311867700890374e-11,-3.685341508748967e-11,-8.244494638190449e-4,3.308169672025082e-4,-0.001120790410665821,-4.250892129131499e-4,-0.0010221804101220532,-0.0015776811876055073,-0.0017564699508582514,-0.002587341331778023,-11.5553615368465,-12.900158768831254,-7.338036765473595,-10.667266137581176,-9.751483915740572,-12.384976800285562,-8.901288233303504,-15.14946971833318,9.255137133246963,11.133216994743076,7.318598001358304,10.202399236173715,7.596040591688177,12.17353571977022,7.9303605435972555,13.49548498552084,0.006860028019512617,0.003865152314191585,0.011835781480205006,0.009153899793470588,0.011302015100203741,0.024092997238556166,0.017331910812490955,0.034915306106425265,0.35953788107075674,0.4410884004066105,1.2891087463407178,0.9811348480115946,0.8552131947970635,1.282447207257363,1.033650119650667,1.5476908504198232,8.669280774141377,8.714986741521212,10.89442865666254,11.484558533604002,11.136641824625372,12.6883301635947,12.023181762230715,15.152864652531525,-0.022511402266148926,0.007323252960300152,-0.013695221280586232,0.003645645934644039,-0.020363633133939206,-0.0019267320281043158,-0.011469979880637284,-0.008968740377141154,2.0599680019787945,1.8093299863530177,1.8223367072930545,1.7574151133084859,1.8244268582841245,1.8060830228031215,1.862446716364784,1.800998668053982,129.6877258533669,137.72712782528305,136.76393766657046,148.8986529781294,138.14279993486682,159.95053438096187,137.56288711046835,169.8110098191281
DH123,-15.5711021,46.83933994,Madagascar,Andranoboka,0.258582628,0.089101478,0.104789704,0.115633227,0.118997556,0.064270712,0.073546201,0.075702269,0.120892767,0.568107036,0.453409504,390683.83659713255,93763.66017485812,30356373.552790802,2517894.0885243174,203.22002341656577,0.771757933744182,0.7164937550939241,0.44213903777038477,0.584006853669144,0.5327593502482479,0.10503987681554369,46256.966253100494,7329.130261227959,14914329.177474542,93115.14951729446,7402415.719094043,28.041337162718072,28.22540395661331,27.063953738623795,28.32696158884893,25.907261740252874,29.272367458611548,27.57298185150416,32.22634525345987,4.899828009034755e-9,-7.557469793837517e-8,-2.2603978001125553e-8,5.8379934759311095e-8,-4.487374148413367e-8,5.238033351801926e-9,-8.710096610317883e-8,-1.2203409804934543e-8,1.3473646422788876e-11,-3.963293587628735e-11,1.6666701830820144e-11,2.2352313441314673e-12,2.6897501600052818e-11,1.217507228500942e-11,5.223811407508851e-11,7.470145313452665e-12,-8.246437673196863e-4,3.321682914050306e-4,-5.01017903843592e-4,-1.936550733339934e-4,-0.0010365177097396154,-0.0016056433101347015,-0.0013843981216593324,-0.002154418256676975,-14.987581318770475,-14.903506322539558,-7.262856636258871,-9.40468602631081,-6.887109295866271,-10.199597223864858,-6.009806715080993,-10.071988468596198,9.687244842486747,10.318073591243714,8.348281795014818,10.180388871544796,8.002244533205634,10.0948968865581,6.312468068833949,8.683917692327634,5.236867635836488e-4,-2.9133052689833466e-4,0.026416031946845255,0.009625979781640934,0.020542155742900314,0.04604376411563785,0.023939226875100028,0.06455985768776194,1.0982433269859964,1.3212108157034688,1.7052893237100386,2.125658657333203,1.646213312614979,2.57900824923948,1.8647829506887112,3.093152833436772,18.98286542561579,18.773919625495722,26.36455320278939,26.72703791921847,26.011097087542453,29.660854753701297,27.31945084844257,33.13321708161585,-0.013026970742315753,2.6068163210403667e-4,-0.0069800729496128765,9.89884817382158e-4,-0.014140005816249496,0.004388685093617709,-0.006200204710836879,8.75207762736608e-4,2.050598066252715,1.8082015694066293,1.9026805977235413,1.7667936623281901,1.8659712560023605,1.8189823294185994,1.8475647995410565,1.8126337089579045,130.95325621046925,138.2957946806365,134.2462417598112,147.08280115309975,137.7755748213132,159.81148625589935,138.56481117654178,169.43246769348545
